id1,id2,pair_id,true_class,predicted_class,score_S
CHEBI_174983,CHEBI_186309,CHEBI_174983_CHEBI_186309,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_32804,CHEBI_17210,CHEBI_17210_CHEBI_32804,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_30960,CHEBI_16409,CHEBI_16409_CHEBI_30960,Protomers,Protomers,93.0
CHEBI_78326,CHEBI_2082,CHEBI_2082_CHEBI_78326,Protomers,Protomers,93.0
CHEBI_37475,CHEBI_37477,CHEBI_37475_CHEBI_37477,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_233170,CHEBI_42989,CHEBI_233170_CHEBI_42989,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_209387,CHEBI_203324,CHEBI_203324_CHEBI_209387,Diastereomers,Diastereomers,100.0
CHEBI_192260,CHEBI_192262,CHEBI_192260_CHEBI_192262,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_93124,CHEBI_93389,CHEBI_93124_CHEBI_93389,Diastereomers,Diastereomers,100.0
CHEBI_133205,CHEBI_133206,CHEBI_133205_CHEBI_133206,Protomers,Protomers,96.0
CHEBI_58306,CHEBI_17876,CHEBI_17876_CHEBI_58306,Protomers,Protomers,96.0
CHEBI_50538,CHEBI_50537,CHEBI_50537_CHEBI_50538,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_145867,CHEBI_145868,CHEBI_145867_CHEBI_145868,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_132997,CHEBI_132999,CHEBI_132997_CHEBI_132999,Protomers,Protomers,82.0
CHEBI_146001,CHEBI_133760,CHEBI_133760_CHEBI_146001,Protomers,Protomers,93.0
CHEBI_57423,CHEBI_15583,CHEBI_15583_CHEBI_57423,Protomers,Protomers,86.0
CHEBI_5373,CHEBI_134212,CHEBI_134212_CHEBI_5373,Protomers,Protomers,89.0
CHEBI_198540,CHEBI_202544,CHEBI_198540_CHEBI_202544,Diastereomers,Diastereomers,100.0
CHEBI_546807,CHEBI_61820,CHEBI_546807_CHEBI_61820,Stereo-resolution pairs,Stereo-resolution pairs,75.0
CHEBI_213001,CHEBI_212996,CHEBI_212996_CHEBI_213001,Diastereomers,Diastereomers,79.0
CHEBI_74631,CHEBI_74951,CHEBI_74631_CHEBI_74951,Protomers,Protomers,81.0
CHEBI_132814,CHEBI_59216,CHEBI_132814_CHEBI_59216,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_128757,CHEBI_130684,CHEBI_128757_CHEBI_130684,Diastereomers,Diastereomers,100.0
CHEBI_233695,CHEBI_176808,CHEBI_176808_CHEBI_233695,Enantiomers,Enantiomers,100.0
CHEBI_229522,CHEBI_229525,CHEBI_229522_CHEBI_229525,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_118201,CHEBI_118193,CHEBI_118193_CHEBI_118201,Diastereomers,Diastereomers,100.0
CHEBI_77992,CHEBI_17793,CHEBI_17793_CHEBI_77992,Protomers,Protomers,95.0
CHEBI_98491,CHEBI_102738,CHEBI_102738_CHEBI_98491,Diastereomers,Diastereomers,100.0
CHEBI_4828,CHEBI_134344,CHEBI_134344_CHEBI_4828,Protomers,Protomers,89.0
CHEBI_74789,CHEBI_74835,CHEBI_74789_CHEBI_74835,Protomers,Protomers,60.0
CHEBI_9909,CHEBI_140612,CHEBI_140612_CHEBI_9909,Diastereomers,Diastereomers,76.0
CHEBI_76094,CHEBI_76093,CHEBI_76093_CHEBI_76094,Diastereomers,Diastereomers,76.0
CHEBI_32851,CHEBI_16414,CHEBI_16414_CHEBI_32851,Protomers,Protomers,91.0
CHEBI_62213,CHEBI_4083,CHEBI_4083_CHEBI_62213,Protomers,Protomers,85.0
CHEBI_60954,CHEBI_60908,CHEBI_60908_CHEBI_60954,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_90324,CHEBI_132223,CHEBI_132223_CHEBI_90324,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_38538,CHEBI_38536,CHEBI_38536_CHEBI_38538,Diastereomers,Diastereomers,83.0
CHEBI_60074,CHEBI_60075,CHEBI_60074_CHEBI_60075,Enantiomers,Enantiomers,100.0
CHEBI_140633,CHEBI_28038,CHEBI_140633_CHEBI_28038,Protomers,Protomers,93.0
CHEBI_173924,CHEBI_173923,CHEBI_173923_CHEBI_173924,Diastereomers,Diastereomers,86.0
CHEBI_39136,CHEBI_39140,CHEBI_39136_CHEBI_39140,Enantiomers,Enantiomers,100.0
CHEBI_125453,CHEBI_125531,CHEBI_125453_CHEBI_125531,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_196155,CHEBI_173196,CHEBI_173196_CHEBI_196155,Diastereomers,Diastereomers,78.0
CHEBI_74759,CHEBI_73337,CHEBI_73337_CHEBI_74759,Stereo-resolution pairs,Stereo-resolution pairs,85.0
CHEBI_88815,CHEBI_179176,CHEBI_179176_CHEBI_88815,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_75382,CHEBI_75384,CHEBI_75382_CHEBI_75384,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_143903,CHEBI_143161,CHEBI_143161_CHEBI_143903,Protomers,Protomers,64.0
CHEBI_91355,CHEBI_94263,CHEBI_91355_CHEBI_94263,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_153941,CHEBI_153270,CHEBI_153270_CHEBI_153941,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_57478,CHEBI_15703,CHEBI_15703_CHEBI_57478,Protomers,Protomers,95.0
CHEBI_57698,CHEBI_16253,CHEBI_16253_CHEBI_57698,Protomers,Protomers,88.0
CHEBI_87467,CHEBI_87531,CHEBI_87467_CHEBI_87531,Protomers,Protomers,97.0
CHEBI_193553,CHEBI_140443,CHEBI_140443_CHEBI_193553,Protomers,Protomers,91.0
CHEBI_57307,CHEBI_15435,CHEBI_15435_CHEBI_57307,Protomers,Protomers,94.0
CHEBI_67139,CHEBI_67205,CHEBI_67139_CHEBI_67205,Protomers,Protomers,89.0
CHEBI_15645,CHEBI_57459,CHEBI_15645_CHEBI_57459,Protomers,Protomers,90.0
CHEBI_80667,CHEBI_133993,CHEBI_133993_CHEBI_80667,Protomers,Protomers,90.0
CHEBI_101861,CHEBI_102491,CHEBI_101861_CHEBI_102491,Diastereomers,Diastereomers,100.0
CHEBI_114100,CHEBI_114143,CHEBI_114100_CHEBI_114143,Diastereomers,Diastereomers,100.0
CHEBI_157678,CHEBI_157679,CHEBI_157678_CHEBI_157679,Enantiomers,Enantiomers,100.0
CHEBI_201571,CHEBI_28292,CHEBI_201571_CHEBI_28292,Stereo-resolution pairs,Stereo-resolution pairs,76.0
CHEBI_175490,CHEBI_81134,CHEBI_175490_CHEBI_81134,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_167205,CHEBI_167206,CHEBI_167205_CHEBI_167206,Enantiomers,Enantiomers,100.0
CHEBI_81724,CHEBI_82614,CHEBI_81724_CHEBI_82614,Protomers,Protomers,73.0
CHEBI_127728,CHEBI_128310,CHEBI_127728_CHEBI_128310,Diastereomers,Stereo-resolution pairs,100.0
CHEBI_131220,CHEBI_99696,CHEBI_131220_CHEBI_99696,Diastereomers,Diastereomers,100.0
CHEBI_72476,CHEBI_72477,CHEBI_72476_CHEBI_72477,Protomers,Protomers,96.0
CHEBI_166042,CHEBI_191105,CHEBI_166042_CHEBI_191105,Diastereomers,Diastereomers,100.0
CHEBI_51046,CHEBI_51047,CHEBI_51046_CHEBI_51047,Diastereomers,Diastereomers,100.0
CHEBI_69081,CHEBI_75542,CHEBI_69081_CHEBI_75542,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_67709,CHEBI_67708,CHEBI_67708_CHEBI_67709,Diastereomers,Diastereomers,100.0
CHEBI_143900,CHEBI_39100,CHEBI_143900_CHEBI_39100,Protomers,Protomers,92.0
CHEBI_213266,CHEBI_213272,CHEBI_213266_CHEBI_213272,Diastereomers,Diastereomers,88.0
CHEBI_118105,CHEBI_118197,CHEBI_118105_CHEBI_118197,Diastereomers,Diastereomers,100.0
CHEBI_60088,CHEBI_48690,CHEBI_48690_CHEBI_60088,Protomers,Protomers,93.0
CHEBI_233134,CHEBI_233952,CHEBI_233134_CHEBI_233952,Enantiomers,Enantiomers,100.0
CHEBI_144866,CHEBI_144922,CHEBI_144866_CHEBI_144922,Protomers,Protomers,90.0
CHEBI_73934,CHEBI_73956,CHEBI_73934_CHEBI_73956,Protomers,Protomers,89.0
CHEBI_144462,CHEBI_136665,CHEBI_136665_CHEBI_144462,Protomers,Protomers,96.0
CHEBI_83284,CHEBI_83285,CHEBI_83284_CHEBI_83285,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_146758,CHEBI_153065,CHEBI_146758_CHEBI_153065,Enantiomers,Enantiomers,100.0
CHEBI_77405,CHEBI_77406,CHEBI_77405_CHEBI_77406,Enantiomers,Enantiomers,100.0
CHEBI_199614,CHEBI_197905,CHEBI_197905_CHEBI_199614,Diastereomers,Diastereomers,100.0
CHEBI_134099,CHEBI_136677,CHEBI_134099_CHEBI_136677,Protomers,Protomers,92.0
CHEBI_60654,CHEBI_39867,CHEBI_39867_CHEBI_60654,Protomers,Protomers,89.0
CHEBI_146288,CHEBI_75322,CHEBI_146288_CHEBI_75322,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_144782,CHEBI_31799,CHEBI_144782_CHEBI_31799,Protomers,Protomers,96.0
CHEBI_60239,CHEBI_147728,CHEBI_147728_CHEBI_60239,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_124957,CHEBI_125947,CHEBI_124957_CHEBI_125947,Diastereomers,Stereo-resolution pairs,78.0
CHEBI_4167,CHEBI_17925,CHEBI_17925_CHEBI_4167,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_76102,CHEBI_76001,CHEBI_76001_CHEBI_76102,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_220031,CHEBI_214332,CHEBI_214332_CHEBI_220031,Diastereomers,Diastereomers,100.0
CHEBI_126235,CHEBI_127961,CHEBI_126235_CHEBI_127961,Diastereomers,Diastereomers,100.0
CHEBI_130033,CHEBI_126630,CHEBI_126630_CHEBI_130033,Diastereomers,Diastereomers,100.0
CHEBI_206965,CHEBI_197680,CHEBI_197680_CHEBI_206965,Diastereomers,Diastereomers,100.0
CHEBI_67026,CHEBI_6498,CHEBI_6498_CHEBI_67026,Protomers,Protomers,94.0
CHEBI_129809,CHEBI_130013,CHEBI_129809_CHEBI_130013,Diastereomers,Stereo-resolution pairs,82.0
CHEBI_30885,CHEBI_58927,CHEBI_30885_CHEBI_58927,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_209124,CHEBI_204461,CHEBI_204461_CHEBI_209124,Diastereomers,Diastereomers,79.0
CHEBI_173580,CHEBI_169954,CHEBI_169954_CHEBI_173580,Stereo-resolution pairs,Stereo-resolution pairs,86.0
CHEBI_83846,CHEBI_83847,CHEBI_83846_CHEBI_83847,Enantiomers,Enantiomers,100.0
CHEBI_77738,CHEBI_77737,CHEBI_77737_CHEBI_77738,Enantiomers,Enantiomers,100.0
CHEBI_147562,CHEBI_150091,CHEBI_147562_CHEBI_150091,Stereo-resolution pairs,Stereo-resolution pairs,77.0
CHEBI_88307,CHEBI_88308,CHEBI_88307_CHEBI_88308,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_155653,CHEBI_154923,CHEBI_154923_CHEBI_155653,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_91585,CHEBI_135209,CHEBI_135209_CHEBI_91585,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_102873,CHEBI_101928,CHEBI_101928_CHEBI_102873,Diastereomers,Diastereomers,100.0
CHEBI_72341,CHEBI_156137,CHEBI_156137_CHEBI_72341,Protomers,Protomers,82.0
CHEBI_173277,CHEBI_62785,CHEBI_173277_CHEBI_62785,Stereo-resolution pairs,Stereo-resolution pairs,76.0
CHEBI_150405,CHEBI_157318,CHEBI_150405_CHEBI_157318,Stereo-resolution pairs,Stereo-resolution pairs,75.0
CHEBI_77133,CHEBI_77261,CHEBI_77133_CHEBI_77261,Protomers,Protomers,93.0
CHEBI_179700,CHEBI_172542,CHEBI_172542_CHEBI_179700,Diastereomers,Diastereomers,100.0
CHEBI_209100,CHEBI_209106,CHEBI_209100_CHEBI_209106,Diastereomers,Diastereomers,100.0
CHEBI_52682,CHEBI_52686,CHEBI_52682_CHEBI_52686,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_77462,CHEBI_84716,CHEBI_77462_CHEBI_84716,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_189129,CHEBI_68882,CHEBI_189129_CHEBI_68882,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_221700,CHEBI_221707,CHEBI_221700_CHEBI_221707,Diastereomers,Diastereomers,100.0
CHEBI_122214,CHEBI_122432,CHEBI_122214_CHEBI_122432,Diastereomers,Diastereomers,100.0
CHEBI_83174,CHEBI_83176,CHEBI_83174_CHEBI_83176,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_34118,CHEBI_46735,CHEBI_34118_CHEBI_46735,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_58554,CHEBI_28211,CHEBI_28211_CHEBI_58554,Protomers,Protomers,96.0
CHEBI_83804,CHEBI_83806,CHEBI_83804_CHEBI_83806,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_295975,CHEBI_18132,CHEBI_18132_CHEBI_295975,Protomers,Protomers,90.0
CHEBI_78106,CHEBI_39395,CHEBI_39395_CHEBI_78106,Enantiomers,Enantiomers,100.0
CHEBI_64312,CHEBI_64325,CHEBI_64312_CHEBI_64325,Protomers,Protomers,88.0
CHEBI_167318,CHEBI_167317,CHEBI_167317_CHEBI_167318,Diastereomers,Diastereomers,88.0
CHEBI_131592,CHEBI_131461,CHEBI_131461_CHEBI_131592,Protomers,Protomers,88.0
CHEBI_18373,CHEBI_38103,CHEBI_18373_CHEBI_38103,Diastereomers,Diastereomers,100.0
CHEBI_167638,CHEBI_167640,CHEBI_167638_CHEBI_167640,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_15720,CHEBI_49265,CHEBI_15720_CHEBI_49265,Protomers,Protomers,95.0
CHEBI_148907,CHEBI_146054,CHEBI_146054_CHEBI_148907,Diastereomers,Diastereomers,100.0
CHEBI_47013,CHEBI_45506,CHEBI_45506_CHEBI_47013,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_94375,CHEBI_95134,CHEBI_94375_CHEBI_95134,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_197241,CHEBI_187414,CHEBI_187414_CHEBI_197241,Diastereomers,Diastereomers,87.0
CHEBI_71408,CHEBI_87561,CHEBI_71408_CHEBI_87561,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_146452,CHEBI_148497,CHEBI_146452_CHEBI_148497,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_139414,CHEBI_31743,CHEBI_139414_CHEBI_31743,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_88815,CHEBI_87378,CHEBI_87378_CHEBI_88815,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_72778,CHEBI_72787,CHEBI_72778_CHEBI_72787,Protomers,Protomers,95.0
CHEBI_57655,CHEBI_16142,CHEBI_16142_CHEBI_57655,Protomers,Protomers,91.0
CHEBI_50435,CHEBI_180909,CHEBI_180909_CHEBI_50435,Protomers,Protomers,88.0
CHEBI_148395,CHEBI_155846,CHEBI_148395_CHEBI_155846,Stereo-resolution pairs,Stereo-resolution pairs,75.0
CHEBI_182913,CHEBI_8356,CHEBI_182913_CHEBI_8356,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_64145,CHEBI_64146,CHEBI_64145_CHEBI_64146,Protomers,Protomers,89.0
CHEBI_154101,CHEBI_153759,CHEBI_153759_CHEBI_154101,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_75871,CHEBI_75872,CHEBI_75871_CHEBI_75872,Enantiomers,Enantiomers,100.0
CHEBI_39339,CHEBI_39340,CHEBI_39339_CHEBI_39340,Diastereomers,Diastereomers,100.0
CHEBI_137065,CHEBI_60322,CHEBI_137065_CHEBI_60322,Protomers,Protomers,94.0
CHEBI_91476,CHEBI_94766,CHEBI_91476_CHEBI_94766,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_49224,CHEBI_49229,CHEBI_49224_CHEBI_49229,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_125675,CHEBI_229642,CHEBI_125675_CHEBI_229642,Protomers,Protomers,93.0
CHEBI_67218,CHEBI_67226,CHEBI_67218_CHEBI_67226,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_58087,CHEBI_17279,CHEBI_17279_CHEBI_58087,Protomers,Protomers,85.0
CHEBI_182108,CHEBI_181783,CHEBI_181783_CHEBI_182108,Diastereomers,Diastereomers,100.0
CHEBI_102858,CHEBI_101820,CHEBI_101820_CHEBI_102858,Diastereomers,Diastereomers,100.0
CHEBI_23053,CHEBI_76125,CHEBI_23053_CHEBI_76125,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_17403,CHEBI_17092,CHEBI_17092_CHEBI_17403,Enantiomers,Enantiomers,100.0
CHEBI_94265,CHEBI_91818,CHEBI_91818_CHEBI_94265,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_129844,CHEBI_130362,CHEBI_129844_CHEBI_130362,Diastereomers,Stereo-resolution pairs,100.0
CHEBI_57915,CHEBI_16834,CHEBI_16834_CHEBI_57915,Protomers,Protomers,86.0
CHEBI_181768,CHEBI_31028,CHEBI_181768_CHEBI_31028,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_70787,CHEBI_70805,CHEBI_70787_CHEBI_70805,Protomers,Protomers,95.0
CHEBI_48940,CHEBI_48941,CHEBI_48940_CHEBI_48941,Diastereomers,Stereo-resolution pairs,100.0
CHEBI_157842,CHEBI_183242,CHEBI_157842_CHEBI_183242,Diastereomers,Diastereomers,100.0
CHEBI_188420,CHEBI_88743,CHEBI_188420_CHEBI_88743,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_17560,CHEBI_857,CHEBI_17560_CHEBI_857,Protomers,Protomers,88.0
CHEBI_150160,CHEBI_84728,CHEBI_150160_CHEBI_84728,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_313639,CHEBI_60348,CHEBI_313639_CHEBI_60348,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_224183,CHEBI_224173,CHEBI_224173_CHEBI_224183,Diastereomers,Diastereomers,100.0
CHEBI_146140,CHEBI_15717,CHEBI_146140_CHEBI_15717,Diastereomers,Stereo-resolution pairs,88.0
CHEBI_63190,CHEBI_10357,CHEBI_10357_CHEBI_63190,Enantiomers,Enantiomers,100.0
CHEBI_26,CHEBI_2317,CHEBI_2317_CHEBI_26,Diastereomers,Stereo-resolution pairs,100.0
CHEBI_146688,CHEBI_157508,CHEBI_146688_CHEBI_157508,Stereo-resolution pairs,Stereo-resolution pairs,75.0
CHEBI_85220,CHEBI_71670,CHEBI_71670_CHEBI_85220,Enantiomers,Enantiomers,100.0
CHEBI_146003,CHEBI_145987,CHEBI_145987_CHEBI_146003,Protomers,Protomers,98.0
CHEBI_134204,CHEBI_136671,CHEBI_134204_CHEBI_136671,Protomers,Protomers,96.0
CHEBI_57770,CHEBI_16433,CHEBI_16433_CHEBI_57770,Protomers,Protomers,92.0
CHEBI_68026,CHEBI_68025,CHEBI_68025_CHEBI_68026,Diastereomers,Diastereomers,100.0
CHEBI_146055,CHEBI_59430,CHEBI_146055_CHEBI_59430,Stereo-resolution pairs,Stereo-resolution pairs,76.0
CHEBI_138943,CHEBI_65585,CHEBI_138943_CHEBI_65585,Protomers,Protomers,95.0
CHEBI_181131,CHEBI_17026,CHEBI_17026_CHEBI_181131,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_227521,CHEBI_227516,CHEBI_227516_CHEBI_227521,Diastereomers,Diastereomers,100.0
CHEBI_151628,CHEBI_151819,CHEBI_151628_CHEBI_151819,Stereo-resolution pairs,Stereo-resolution pairs,75.0
CHEBI_99102,CHEBI_118230,CHEBI_118230_CHEBI_99102,Diastereomers,Diastereomers,100.0
CHEBI_143523,CHEBI_143524,CHEBI_143523_CHEBI_143524,Enantiomers,Enantiomers,100.0
CHEBI_146966,CHEBI_150276,CHEBI_146966_CHEBI_150276,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_147382,CHEBI_19799,CHEBI_147382_CHEBI_19799,Protomers,Protomers,97.0
CHEBI_193317,CHEBI_89310,CHEBI_193317_CHEBI_89310,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_99586,CHEBI_101758,CHEBI_101758_CHEBI_99586,Diastereomers,Diastereomers,100.0
CHEBI_181104,CHEBI_193485,CHEBI_181104_CHEBI_193485,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_78358,CHEBI_71570,CHEBI_71570_CHEBI_78358,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_231931,CHEBI_38368,CHEBI_231931_CHEBI_38368,Protomers,Protomers,89.0
CHEBI_64129,CHEBI_77675,CHEBI_64129_CHEBI_77675,Protomers,Protomers,91.0
CHEBI_65141,CHEBI_150151,CHEBI_150151_CHEBI_65141,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_5855,CHEBI_43415,CHEBI_43415_CHEBI_5855,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_104243,CHEBI_92712,CHEBI_104243_CHEBI_92712,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_90943,CHEBI_90949,CHEBI_90943_CHEBI_90949,Protomers,Protomers,100.0
CHEBI_111604,CHEBI_108753,CHEBI_108753_CHEBI_111604,Diastereomers,Diastereomers,100.0
CHEBI_50544,CHEBI_6750,CHEBI_50544_CHEBI_6750,Enantiomers,Enantiomers,100.0
CHEBI_50714,CHEBI_134636,CHEBI_134636_CHEBI_50714,Stereo-resolution pairs,Stereo-resolution pairs,88.0
CHEBI_95212,CHEBI_93823,CHEBI_93823_CHEBI_95212,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_217609,CHEBI_217602,CHEBI_217602_CHEBI_217609,Diastereomers,Diastereomers,100.0
CHEBI_180962,CHEBI_47771,CHEBI_180962_CHEBI_47771,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_128581,CHEBI_129303,CHEBI_128581_CHEBI_129303,Diastereomers,Diastereomers,100.0
CHEBI_192187,CHEBI_181929,CHEBI_181929_CHEBI_192187,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_3398,CHEBI_59329,CHEBI_3398_CHEBI_59329,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_83299,CHEBI_83307,CHEBI_83299_CHEBI_83307,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_117589,CHEBI_98277,CHEBI_117589_CHEBI_98277,Diastereomers,Diastereomers,100.0
CHEBI_147829,CHEBI_152453,CHEBI_147829_CHEBI_152453,Stereo-resolution pairs,Stereo-resolution pairs,75.0
CHEBI_181418,CHEBI_16750,CHEBI_16750_CHEBI_181418,Stereo-resolution pairs,Stereo-resolution pairs,92.0
CHEBI_211515,CHEBI_211509,CHEBI_211509_CHEBI_211515,Diastereomers,Diastereomers,100.0
CHEBI_118387,CHEBI_118483,CHEBI_118387_CHEBI_118483,Diastereomers,Diastereomers,100.0
CHEBI_133560,CHEBI_133559,CHEBI_133559_CHEBI_133560,Protomers,Protomers,92.0
CHEBI_225497,CHEBI_225491,CHEBI_225491_CHEBI_225497,Diastereomers,Diastereomers,100.0
CHEBI_29091,CHEBI_33012,CHEBI_29091_CHEBI_33012,Diastereomers,Diastereomers,88.0
CHEBI_183633,CHEBI_186164,CHEBI_183633_CHEBI_186164,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_98892,CHEBI_97303,CHEBI_97303_CHEBI_98892,Diastereomers,Diastereomers,100.0
CHEBI_197820,CHEBI_207529,CHEBI_197820_CHEBI_207529,Diastereomers,Diastereomers,86.0
CHEBI_69048,CHEBI_69050,CHEBI_69048_CHEBI_69050,Diastereomers,Diastereomers,100.0
CHEBI_139148,CHEBI_60449,CHEBI_139148_CHEBI_60449,Protomers,Protomers,91.0
CHEBI_60792,CHEBI_102216,CHEBI_102216_CHEBI_60792,Protomers,Protomers,65.0
CHEBI_128558,CHEBI_129734,CHEBI_128558_CHEBI_129734,Diastereomers,Diastereomers,100.0
CHEBI_35669,CHEBI_43812,CHEBI_35669_CHEBI_43812,Diastereomers,Diastereomers,100.0
CHEBI_201897,CHEBI_209196,CHEBI_201897_CHEBI_209196,Diastereomers,Diastereomers,77.0
CHEBI_75638,CHEBI_75639,CHEBI_75638_CHEBI_75639,Protomers,Protomers,98.0
CHEBI_75125,CHEBI_75131,CHEBI_75125_CHEBI_75131,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_142920,CHEBI_143086,CHEBI_142920_CHEBI_143086,Protomers,Protomers,92.0
CHEBI_148778,CHEBI_157335,CHEBI_148778_CHEBI_157335,Stereo-resolution pairs,Stereo-resolution pairs,75.0
CHEBI_48742,CHEBI_182707,CHEBI_182707_CHEBI_48742,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_77814,CHEBI_77793,CHEBI_77793_CHEBI_77814,Protomers,Protomers,91.0
CHEBI_17126,CHEBI_16347,CHEBI_16347_CHEBI_17126,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_63058,CHEBI_64140,CHEBI_63058_CHEBI_64140,Protomers,Protomers,99.0
CHEBI_90443,CHEBI_90444,CHEBI_90443_CHEBI_90444,Protomers,Protomers,95.0
CHEBI_214964,CHEBI_214970,CHEBI_214964_CHEBI_214970,Diastereomers,Diastereomers,100.0
CHEBI_61811,CHEBI_61809,CHEBI_61809_CHEBI_61811,Protomers,Protomers,94.0
CHEBI_227446,CHEBI_227452,CHEBI_227446_CHEBI_227452,Diastereomers,Diastereomers,100.0
CHEBI_77431,CHEBI_60790,CHEBI_60790_CHEBI_77431,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_201966,CHEBI_210011,CHEBI_201966_CHEBI_210011,Diastereomers,Diastereomers,100.0
CHEBI_18243,CHEBI_59905,CHEBI_18243_CHEBI_59905,Protomers,Protomers,90.0
CHEBI_77797,CHEBI_77793,CHEBI_77793_CHEBI_77797,Enantiomers,Enantiomers,100.0
CHEBI_55379,CHEBI_55403,CHEBI_55379_CHEBI_55403,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_86992,CHEBI_86991,CHEBI_86991_CHEBI_86992,Enantiomers,Enantiomers,100.0
CHEBI_72481,CHEBI_72480,CHEBI_72480_CHEBI_72481,Protomers,Protomers,64.0
CHEBI_8356,CHEBI_63218,CHEBI_63218_CHEBI_8356,Protomers,Protomers,82.0
CHEBI_3240,CHEBI_59287,CHEBI_3240_CHEBI_59287,Stereo-resolution pairs,Stereo-resolution pairs,100.0
CHEBI_57735,CHEBI_16327,CHEBI_16327_CHEBI_57735,Protomers,Protomers,89.0
CHEBI_140311,CHEBI_50528,CHEBI_140311_CHEBI_50528,Protomers,Protomers,96.0
