mnxparent_label,parent_label,mnxchild_label,child_label
MNXM64954,chebi:194517,MNXM5391,chebi:28658
MNXM650766,chebi:185927,MNXM9019,chebi:83422
MNXM65090,chebi:63874,MNXM8138,chebi:84654
MNXM65130,chebi:31167,MNXM588339,chebi:31170
MNXM65210,chebi:91038,MNXM507497,chebi:91041
MNXM65210,chebi:91038,MNXM527796,chebi:91037
MNXM65260,chebi:34118,MNXM31671,chebi:39932
MNXM65260,chebi:34118,MNXM31870,chebi:46735
MNXM65337,chebi:37869,MNXM30839,chebi:37871
MNXM65337,chebi:37869,MNXM30944,chebi:37870
MNXM65405,chebi:82792,MNXM149653,chebi:82793
MNXM65405,chebi:82792,MNXM149792,chebi:82794
MNXM65964,chebi:78416,MNXM149656,chebi:78417
MNXM65964,chebi:78416,MNXM149795,chebi:78418
MNXM66123,chebi:7856,MNXM52594,chebi:51329
MNXM66123,chebi:7856,MNXM747738,chebi:144552
MNXM66203,chebi:110187,MNXM166334,chebi:47069
MNXM6626,chebi:701,MNXM174151,chebi:174357
MNXM6626,chebi:701,MNXM52581,chebi:174358
MNXM6632,chebi:34137,MNXM1103331,chebi:132201
MNXM6632,chebi:34137,MNXM745228,chebi:137362
MNXM680795,chebi:313639,MNXM31674,chebi:60348
MNXM680795,chebi:313639,MNXM31874,chebi:60349
MNXM681060,chebi:91111,MNXM174116,chebi:131618
MNXM681060,chebi:91111,MNXM174175,chebi:100462
MNXM681150,chebi:169111,MNXM3375,chebi:87947
MNXM681236,chebi:133066,MNXM814633,chebi:180558
MNXM681386,chebi:178183,MNXM114426,chebi:145784
MNXM681524,chebi:176267,MNXM2728,chebi:62441
MNXM683000,chebi:50006,MNXM4527,chebi:50004
MNXM683000,chebi:50006,MNXM80534,chebi:50008
MNXM683000,chebi:50006,MNXM81339,chebi:50009
MNXM683449,chebi:136682,MNXM163070,chebi:134199
MNXM683449,chebi:136682,MNXM174163,chebi:134198
MNXM683506,chebi:187359,MNXM746064,chebi:140106
MNXM6981,chebi:133325,MNXM1379775,chebi:197233
MNXM6981,chebi:133325,MNXM33758,chebi:185073
MNXM6981,chebi:133325,MNXM39655,chebi:185070
MNXM722336,chebi:90141,MNXM507513,chebi:126432
MNXM722336,chebi:90141,MNXM527827,chebi:126352
MNXM722337,chebi:193878,MNXM4649,chebi:58184
MNXM722356,chebi:16549,MNXM1104914,chebi:63277
MNXM722360,chebi:18251,MNXM1102185,chebi:66915
MNXM722367,chebi:28289,MNXM739164,chebi:9837
MNXM722574,chebi:172581,MNXM7909,chebi:141003
MNXM722594,chebi:180432,MNXM145391,chebi:86400
MNXM723316,chebi:77585,MNXM42596,chebi:77590
MNXM723316,chebi:77585,MNXM62273,chebi:77591
MNXM723382,chebi:64788,MNXM145736,chebi:84354
MNXM723551,chebi:165835,MNXM2871,chebi:71693
MNXM724525,chebi:136837,MNXM745081,chebi:136835
MNXM724525,chebi:136837,MNXM745082,chebi:136836
MNXM724526,chebi:4035,MNXM30500,chebi:39327
MNXM724526,chebi:4035,MNXM54298,chebi:39323
MNXM724528,chebi:4042,MNXM30459,chebi:39336
MNXM724528,chebi:4042,MNXM30465,chebi:39338
MNXM724528,chebi:4042,MNXM30501,chebi:39335
MNXM724528,chebi:4042,MNXM30502,chebi:39339
MNXM724528,chebi:4042,MNXM30504,chebi:39337
MNXM724528,chebi:4042,MNXM30505,chebi:39340
MNXM724575,chebi:145412,MNXM747928,chebi:145413
MNXM724575,chebi:145412,MNXM747929,chebi:145414
MNXM724790,chebi:136720,MNXM745048,chebi:136729
MNXM724790,chebi:136720,MNXM745049,chebi:136733
MNXM724821,chebi:5855,MNXM19028,chebi:47835
MNXM724821,chebi:5855,MNXM49245,chebi:43415
MNXM724829,chebi:147361,MNXM1113181,chebi:147359
MNXM724829,chebi:147361,MNXM1113182,chebi:147360
MNXM724928,chebi:141474,MNXM746462,chebi:141475
MNXM724928,chebi:141474,MNXM746463,chebi:141476
MNXM724949,chebi:6792,MNXM149655,chebi:83330
MNXM724949,chebi:6792,MNXM149794,chebi:83331
MNXM724962,chebi:82790,MNXM149780,chebi:82791
MNXM724962,chebi:82790,MNXM724945,chebi:60607
MNXM724989,chebi:83771,MNXM149650,chebi:83772
MNXM724989,chebi:83771,MNXM149789,chebi:83773
MNXM725013,chebi:7203,MNXM1105881,chebi:63153
MNXM725013,chebi:7203,MNXM1105882,chebi:182169
MNXM725013,chebi:7203,MNXM1105933,chebi:28037
MNXM725013,chebi:7203,MNXM1105935,chebi:506227
MNXM725013,chebi:7203,MNXM587389,chebi:182167
MNXM725013,chebi:7203,MNXM587397,chebi:182166
MNXM725013,chebi:7203,MNXM587399,chebi:182168
MNXM725073,chebi:176690,MNXM7473,chebi:80647
MNXM725084,chebi:34056,MNXM30840,chebi:37874
MNXM725084,chebi:34056,MNXM30945,chebi:37873
MNXM725371,chebi:137937,MNXM745367,chebi:137938
MNXM725371,chebi:137937,MNXM745368,chebi:137939
MNXM725417,chebi:35097,MNXM31679,chebi:39013
MNXM725417,chebi:35097,MNXM31881,chebi:39014
MNXM725468,chebi:136570,MNXM1364259,chebi:59560
MNXM725468,chebi:136570,MNXM723147,chebi:64241
MNXM725758,chebi:38705,MNXM31684,chebi:38719
MNXM725758,chebi:38705,MNXM31884,chebi:38720
MNXM725961,chebi:178590,MNXM725960,chebi:87678
MNXM725963,chebi:84146,MNXM46558,chebi:86098
MNXM725963,chebi:84146,MNXM725962,chebi:71567
MNXM725966,chebi:78358,MNXM100988,chebi:71570
MNXM725966,chebi:78358,MNXM725965,chebi:71541
MNXM725976,chebi:83746,MNXM145953,chebi:83862
MNXM725976,chebi:83746,MNXM725977,chebi:83863
MNXM725985,chebi:36796,MNXM31632,chebi:36797
MNXM725985,chebi:36796,MNXM725984,chebi:36795
MNXM725996,chebi:83373,MNXM725995,chebi:74406
MNXM726006,chebi:34361,MNXM30929,chebi:41965
MNXM726030,chebi:175960,MNXM726029,chebi:71004
MNXM726085,chebi:70960,MNXM726086,chebi:189415
MNXM726100,chebi:173266,MNXM726099,chebi:87050
MNXM726106,chebi:181177,MNXM101718,chebi:67913
MNXM726106,chebi:181177,MNXM43371,chebi:50481
MNXM726106,chebi:181177,MNXM726105,chebi:68381
MNXM726108,chebi:49108,MNXM726109,chebi:57509
MNXM726108,chebi:49108,MNXM726110,chebi:58782
MNXM726157,chebi:181948,MNXM726155,chebi:16286
MNXM726306,chebi:181242,MNXM726305,chebi:68433
MNXM726309,chebi:166843,MNXM726308,chebi:68848
MNXM726323,chebi:182451,MNXM726322,chebi:67986
MNXM726329,chebi:50515,MNXM1103818,chebi:34310
MNXM726329,chebi:50515,MNXM737883,chebi:50516
MNXM726438,chebi:181346,MNXM1370954,chebi:146140
MNXM726475,chebi:133521,MNXM726476,chebi:71675
MNXM726542,chebi:90795,MNXM726541,chebi:81546
MNXM726656,chebi:68469,MNXM163049,chebi:136586
MNXM726656,chebi:68469,MNXM741859,chebi:141005
MNXM726664,chebi:8100,MNXM726662,chebi:11009
MNXM726664,chebi:8100,MNXM726663,chebi:32979
MNXM726673,chebi:3680,MNXM30093,chebi:39104
MNXM726673,chebi:3680,MNXM30274,chebi:39105
MNXM726673,chebi:3680,MNXM30371,chebi:39102
MNXM726673,chebi:3680,MNXM726672,chebi:143900
MNXM726678,chebi:25147,MNXM1698,chebi:32382
MNXM726678,chebi:25147,MNXM726677,chebi:17756
MNXM726793,chebi:15529,MNXM726794,chebi:70980
MNXM726793,chebi:15529,MNXM726795,chebi:231528
MNXM726886,chebi:60954,MNXM726885,chebi:60908
MNXM726888,chebi:17057,MNXM726889,chebi:28676
MNXM726888,chebi:17057,MNXM726890,chebi:36217
MNXM726905,chebi:17338,MNXM726906,chebi:70785
MNXM726912,chebi:16431,MNXM5545,chebi:82206
MNXM726912,chebi:16431,MNXM726913,chebi:35672
MNXM726913,chebi:35672,MNXM2892,chebi:35669
MNXM726913,chebi:35672,MNXM9426,chebi:43812
MNXM727036,chebi:182028,MNXM11545,chebi:133330
MNXM727036,chebi:182028,MNXM1371206,chebi:17505
MNXM727036,chebi:182028,MNXM727037,chebi:156276
MNXM727061,chebi:231935,MNXM66,chebi:57597
MNXM727061,chebi:231935,MNXM727062,chebi:57685
MNXM727192,chebi:72786,MNXM39482,chebi:34495
MNXM727192,chebi:72786,MNXM39658,chebi:165288
MNXM727200,chebi:133527,MNXM727201,chebi:177048
MNXM727205,chebi:133561,MNXM727206,chebi:177043
MNXM727282,chebi:81017,MNXM1103883,chebi:77251
MNXM727418,chebi:27877,MNXM1412990,chebi:233808
MNXM727443,chebi:181568,MNXM727442,chebi:181934
MNXM727497,chebi:75869,MNXM146038,chebi:75867
MNXM727497,chebi:75869,MNXM727496,chebi:75868
MNXM727539,chebi:184529,MNXM727540,chebi:167981
MNXM727559,chebi:138000,MNXM727560,chebi:59806
MNXM727559,chebi:138000,MNXM9500,chebi:79008
MNXM727692,chebi:24848,MNXM1105941,chebi:17268
MNXM727692,chebi:24848,MNXM1364151,chebi:27372
MNXM727692,chebi:24848,MNXM1364152,chebi:27374
MNXM727692,chebi:24848,MNXM1371100,chebi:10642
MNXM727692,chebi:24848,MNXM1371101,chebi:23927
MNXM727692,chebi:24848,MNXM40820,chebi:22357
MNXM727692,chebi:24848,MNXM47001,chebi:23311
MNXM727692,chebi:24848,MNXM62601,chebi:27987
MNXM727692,chebi:24848,MNXM64332,chebi:25492
MNXM727742,chebi:167473,MNXM1092989,chebi:37619
MNXM727742,chebi:167473,MNXM1107969,chebi:155877
MNXM727742,chebi:167473,MNXM1368727,chebi:37630
MNXM727742,chebi:167473,MNXM18954,chebi:86059
MNXM727742,chebi:167473,MNXM44130,chebi:37631
MNXM727742,chebi:167473,MNXM59282,chebi:37741
MNXM727742,chebi:167473,MNXM59480,chebi:37677
MNXM727742,chebi:167473,MNXM735566,chebi:37704
MNXM727798,chebi:174028,MNXM727797,chebi:73611
MNXM727823,chebi:7101,MNXM1371096,chebi:60107
MNXM727838,chebi:174077,MNXM727839,chebi:174078
MNXM727852,chebi:18377,MNXM727853,chebi:58629
MNXM727852,chebi:18377,MNXM727854,chebi:60051
MNXM727885,chebi:174748,MNXM491187,chebi:2578
MNXM727885,chebi:174748,MNXM727884,chebi:81068
MNXM727962,chebi:95189,MNXM727963,chebi:166999
MNXM728118,chebi:81141,MNXM728119,chebi:232787
MNXM728133,chebi:18263,MNXM1371119,chebi:73183
MNXM728253,chebi:182947,MNXM728252,chebi:28610
MNXM728285,chebi:90718,MNXM1368131,chebi:90680
MNXM728285,chebi:90718,MNXM13979,chebi:83343
MNXM728323,chebi:231991,MNXM728322,chebi:58730
MNXM728475,chebi:177285,MNXM728474,chebi:73710
MNXM728554,chebi:75848,MNXM728552,chebi:75583
MNXM728554,chebi:75848,MNXM728553,chebi:75847
MNXM728988,chebi:76102,MNXM30318,chebi:76001
MNXM728988,chebi:76102,MNXM728987,chebi:75999
MNXM729034,chebi:195277,MNXM14743,chebi:62479
MNXM729034,chebi:195277,MNXM486789,chebi:41893
MNXM729056,chebi:85197,MNXM1105809,chebi:58797
MNXM729056,chebi:85197,MNXM1364095,chebi:136767
MNXM729056,chebi:85197,MNXM1364096,chebi:142837
MNXM729056,chebi:85197,MNXM39659,chebi:85147
MNXM729178,chebi:165894,MNXM1584514,chebi:58087
MNXM729322,chebi:83758,MNXM149371,chebi:83761
MNXM729322,chebi:83758,MNXM729323,chebi:83759
MNXM729415,chebi:77260,MNXM1108298,chebi:50275
MNXM729415,chebi:77260,MNXM52588,chebi:77262
MNXM729547,chebi:172843,MNXM1094941,chebi:147390
MNXM729565,chebi:143141,MNXM1103914,chebi:71404
MNXM729565,chebi:143141,MNXM1413243,chebi:234258
MNXM729593,chebi:177263,MNXM1584524,chebi:10329
MNXM729611,chebi:37714,MNXM40992,chebi:37719
MNXM729611,chebi:37714,MNXM43814,chebi:41005
MNXM729662,chebi:17755,MNXM319,chebi:58161
MNXM729664,chebi:61567,MNXM1103987,chebi:47944
MNXM729664,chebi:61567,MNXM1364108,chebi:60332
MNXM729664,chebi:61567,MNXM1103551,chebi:49728
MNXM729664,chebi:61567,MNXM1364111,chebi:61548
MNXM729664,chebi:61567,MNXM16292,chebi:41076
MNXM729721,chebi:181385,MNXM525869,chebi:57432
MNXM729742,chebi:82968,MNXM729741,chebi:133717
MNXM729810,chebi:86061,MNXM152769,chebi:72452
MNXM729810,chebi:86061,MNXM41425,chebi:59552
MNXM729942,chebi:77083,MNXM1127801,chebi:165630
MNXM729943,chebi:73034,MNXM729944,chebi:189712
MNXM729945,chebi:71179,MNXM729947,chebi:85520
MNXM729972,chebi:78440,MNXM38297,chebi:45738
MNXM730036,chebi:61135,MNXM730034,chebi:134628
MNXM730055,chebi:73297,MNXM730056,chebi:92798
MNXM730140,chebi:39465,MNXM31686,chebi:39466
MNXM730140,chebi:39465,MNXM730141,chebi:9599
MNXM73029,chebi:83845,MNXM149661,chebi:83847
MNXM73029,chebi:83845,MNXM149801,chebi:83846
MNXM730386,chebi:15914,MNXM730385,chebi:134102
MNXM7304,chebi:4592,MNXM169515,chebi:83815
MNXM7304,chebi:4592,MNXM723236,chebi:83532
MNXM730448,chebi:90821,MNXM146465,chebi:82626
MNXM730448,chebi:90821,MNXM730447,chebi:57446
MNXM730452,chebi:90794,MNXM730453,chebi:91128
MNXM730464,chebi:90857,MNXM730465,chebi:91291
MNXM730467,chebi:10542,MNXM730468,chebi:16290
MNXM730495,chebi:81018,MNXM1104095,chebi:58752
MNXM730545,chebi:28171,MNXM38145,chebi:43186
MNXM730545,chebi:28171,MNXM730546,chebi:58266
MNXM730554,chebi:61533,MNXM1363916,chebi:61496
MNXM730607,chebi:13714,MNXM165495,chebi:2411
MNXM730607,chebi:13714,MNXM32922,chebi:15352
MNXM730611,chebi:75555,MNXM484558,chebi:75553
MNXM730611,chebi:75555,MNXM730610,chebi:75550
MNXM730615,chebi:85150,MNXM468362,chebi:179244
MNXM730615,chebi:85150,MNXM730616,chebi:91295
MNXM730619,chebi:133819,MNXM730620,chebi:90850
MNXM730619,chebi:133819,MNXM731545,chebi:136655
MNXM730692,chebi:6178,MNXM730690,chebi:28272
MNXM730692,chebi:6178,MNXM735718,chebi:28772
MNXM730697,chebi:20056,MNXM1371801,chebi:57938
MNXM730697,chebi:20056,MNXM1371802,chebi:60041
MNXM730704,chebi:50710,MNXM730703,chebi:134632
MNXM730717,chebi:50714,MNXM730716,chebi:134636
MNXM730736,chebi:50713,MNXM730735,chebi:134635
MNXM730746,chebi:50712,MNXM730745,chebi:134634
MNXM730750,chebi:50711,MNXM730749,chebi:134633
MNXM73088,chebi:83993,MNXM149662,chebi:83994
MNXM73088,chebi:83993,MNXM149802,chebi:83995
MNXM730886,chebi:8087,MNXM730885,chebi:58310
MNXM731067,chebi:169714,MNXM731066,chebi:86476
MNXM731141,chebi:37257,MNXM731142,chebi:179704
MNXM731142,chebi:179704,MNXM36983,chebi:172542
MNXM731142,chebi:179704,MNXM36996,chebi:179700
MNXM731152,chebi:35687,MNXM30835,chebi:35686
MNXM731152,chebi:35687,MNXM731153,chebi:45475
MNXM731203,chebi:60002,MNXM1107955,chebi:61593
MNXM731203,chebi:60002,MNXM2657,chebi:61574
MNXM731294,chebi:93823,MNXM731293,chebi:28689
MNXM731351,chebi:84880,MNXM1104188,chebi:57527
MNXM731365,chebi:16114,MNXM731364,chebi:100
MNXM731365,chebi:16114,MNXM7908,chebi:6714
MNXM731392,chebi:182818,MNXM731393,chebi:174315
MNXM731396,chebi:73054,MNXM731397,chebi:77086
MNXM731508,chebi:17226,MNXM31879,chebi:50372
MNXM731508,chebi:17226,MNXM731509,chebi:71493
MNXM731538,chebi:15420,MNXM115390,chebi:145806
MNXM731538,chebi:15420,MNXM731537,chebi:10782
MNXM731570,chebi:19733,MNXM731571,chebi:64815
MNXM731572,chebi:27866,MNXM731573,chebi:64784
MNXM731655,chebi:95209,MNXM731654,chebi:73681
MNXM731667,chebi:17126,MNXM1105736,chebi:11060
MNXM731667,chebi:17126,MNXM1105737,chebi:16347
MNXM731696,chebi:59957,MNXM2656,chebi:60207
MNXM731696,chebi:59957,MNXM1584571,chebi:60208
MNXM731719,chebi:25150,MNXM31875,chebi:27761
MNXM731719,chebi:25150,MNXM731718,chebi:17396
MNXM731721,chebi:90324,MNXM507485,chebi:132225
MNXM731721,chebi:90324,MNXM731720,chebi:132223
MNXM731873,chebi:63841,MNXM1104216,chebi:1949
MNXM731887,chebi:91809,MNXM731886,chebi:77154
MNXM732002,chebi:136292,MNXM171813,chebi:136293
MNXM732002,chebi:136292,MNXM732003,chebi:6332
MNXM732025,chebi:28191,MNXM1116567,chebi:152067
MNXM732025,chebi:28191,MNXM1118034,chebi:154119
MNXM732063,chebi:165857,MNXM732062,chebi:136301
MNXM732105,chebi:4093,MNXM1372027,chebi:40656
MNXM732105,chebi:4093,MNXM40987,chebi:37686
MNXM732122,chebi:177711,MNXM732123,chebi:167977
MNXM732210,chebi:35430,MNXM732211,chebi:176514
MNXM732310,chebi:181928,MNXM732309,chebi:68649
MNXM732332,chebi:169040,MNXM732330,chebi:8043
MNXM732336,chebi:81456,MNXM1104259,chebi:60909
MNXM732336,chebi:81456,MNXM91032,chebi:85316
MNXM73235,chebi:83138,MNXM149664,chebi:83141
MNXM73235,chebi:83138,MNXM149804,chebi:83140
MNXM732377,chebi:25520,MNXM31694,chebi:38113
MNXM732377,chebi:25520,MNXM31696,chebi:38114
MNXM732377,chebi:25520,MNXM31895,chebi:38115
MNXM732377,chebi:25520,MNXM732378,chebi:58249
MNXM732470,chebi:18211,MNXM48415,chebi:49007
MNXM732470,chebi:18211,MNXM732471,chebi:57743
MNXM73258,chebi:111514,MNXM1108051,chebi:47013
MNXM73258,chebi:111514,MNXM1114768,chebi:149529
MNXM73258,chebi:111514,MNXM1115207,chebi:150178
MNXM73258,chebi:111514,MNXM12060,chebi:47004
MNXM73258,chebi:111514,MNXM163347,chebi:79054
MNXM73258,chebi:111514,MNXM734860,chebi:153065
MNXM73258,chebi:111514,MNXM736176,chebi:47005
MNXM732594,chebi:62877,MNXM35007,chebi:195957
MNXM732594,chebi:62877,MNXM732595,chebi:190741
MNXM732603,chebi:184436,MNXM732602,chebi:57343
MNXM732672,chebi:181343,MNXM44171,chebi:28356
MNXM732672,chebi:181343,MNXM732671,chebi:16363
MNXM732693,chebi:17466,MNXM732694,chebi:84886
MNXM732757,chebi:181907,MNXM732758,chebi:28881
MNXM732758,chebi:28881,MNXM19572,chebi:47571
MNXM732758,chebi:28881,MNXM63463,chebi:40729
MNXM732764,chebi:57868,MNXM525913,chebi:42799
MNXM732804,chebi:188014,MNXM163216,chebi:81470
MNXM732881,chebi:18419,MNXM732880,chebi:18041
MNXM732881,chebi:18419,MNXM909,chebi:17167
MNXM732916,chebi:47006,MNXM41268,chebi:47008
MNXM732916,chebi:47006,MNXM732914,chebi:27476
MNXM732932,chebi:188606,MNXM732931,chebi:50207
MNXM732952,chebi:1171,MNXM732953,chebi:62246
MNXM733002,chebi:90716,MNXM39229,chebi:34484
MNXM733002,chebi:90716,MNXM733001,chebi:34486
MNXM733092,chebi:17337,MNXM733093,chebi:85538
MNXM733200,chebi:171688,MNXM1108061,chebi:86389
MNXM733201,chebi:171956,MNXM5532,chebi:1684
MNXM733251,chebi:136184,MNXM30122,chebi:138625
MNXM733251,chebi:136184,MNXM31150,chebi:184618
MNXM733251,chebi:136184,MNXM5997,chebi:136179
MNXM733251,chebi:136184,MNXM733252,chebi:58431
MNXM733308,chebi:181936,MNXM733307,chebi:63244
MNXM733393,chebi:34002,MNXM1363951,chebi:132183
MNXM733502,chebi:3060,MNXM733503,chebi:57253
MNXM733618,chebi:231571,MNXM1106904,chebi:42589
MNXM733618,chebi:231571,MNXM1364298,chebi:42548
MNXM733618,chebi:231571,MNXM1364300,chebi:62346
MNXM733618,chebi:231571,MNXM1364540,chebi:2179
MNXM733618,chebi:231571,MNXM151471,chebi:155681
MNXM733618,chebi:231571,MNXM15899,chebi:63152
MNXM733618,chebi:231571,MNXM748048,chebi:145639
MNXM733627,chebi:57734,MNXM1106057,chebi:58409
MNXM733627,chebi:57734,MNXM1364214,chebi:58601
MNXM733627,chebi:57734,MNXM1364213,chebi:58336
MNXM733643,chebi:30248,MNXM1113840,chebi:148237
MNXM733643,chebi:30248,MNXM1364387,chebi:53481
MNXM733657,chebi:38970,MNXM30264,chebi:38969
MNXM733657,chebi:38970,MNXM733656,chebi:3332
MNXM733680,chebi:90866,MNXM33392,chebi:136525
MNXM733680,chebi:90866,MNXM33396,chebi:136526
MNXM733683,chebi:72627,MNXM33490,chebi:132087
MNXM733683,chebi:72627,MNXM733684,chebi:90819
MNXM733703,chebi:62757,MNXM733702,chebi:10225
MNXM733714,chebi:38974,MNXM30109,chebi:38973
MNXM733714,chebi:38974,MNXM733713,chebi:38972
MNXM733758,chebi:24996,MNXM1371362,chebi:16004
MNXM733758,chebi:24996,MNXM1371363,chebi:16651
MNXM733765,chebi:28980,MNXM30474,chebi:51011
MNXM733765,chebi:28980,MNXM30511,chebi:51008
MNXM733765,chebi:28980,MNXM30518,chebi:51012
MNXM733765,chebi:28980,MNXM733764,chebi:26797
MNXM733784,chebi:93824,MNXM733782,chebi:57283
MNXM733798,chebi:77618,MNXM733797,chebi:7621
MNXM733863,chebi:57438,MNXM733862,chebi:15618
MNXM733889,chebi:513,MNXM733888,chebi:18904
MNXM733897,chebi:23965,MNXM732972,chebi:17160
MNXM733897,chebi:23965,MNXM733896,chebi:16469
MNXM733922,chebi:47764,MNXM31703,chebi:44887
MNXM733922,chebi:47764,MNXM733921,chebi:39934
MNXM733929,chebi:57858,MNXM733928,chebi:48882
MNXM733949,chebi:27939,MNXM733950,chebi:61389
MNXM733949,chebi:27939,MNXM733951,chebi:61391
MNXM733968,chebi:48569,MNXM31642,chebi:48570
MNXM733968,chebi:48569,MNXM31836,chebi:48571
MNXM733981,chebi:16449,MNXM1105731,chebi:57416
MNXM733981,chebi:16449,MNXM1105732,chebi:57972
MNXM734030,chebi:11152,MNXM31534,chebi:49181
MNXM734030,chebi:11152,MNXM734031,chebi:18155
MNXM734041,chebi:60724,MNXM163076,chebi:85270
MNXM734083,chebi:181424,MNXM734082,chebi:75029
MNXM734102,chebi:171916,MNXM734103,chebi:232750
MNXM734114,chebi:28375,MNXM734115,chebi:63262
MNXM734172,chebi:170120,MNXM734171,chebi:74547
MNXM734209,chebi:228774,MNXM734208,chebi:34112
MNXM734211,chebi:76061,MNXM734210,chebi:34115
MNXM734213,chebi:170124,MNXM734212,chebi:74565
MNXM734217,chebi:60286,MNXM734218,chebi:73007
MNXM734313,chebi:78832,MNXM2059,chebi:57409
MNXM734313,chebi:78832,MNXM734295,chebi:78837
MNXM734431,chebi:23053,MNXM1371116,chebi:76125
MNXM734431,chebi:23053,MNXM1371117,chebi:90
MNXM734431,chebi:23053,MNXM734430,chebi:15600
MNXM734431,chebi:23053,MNXM734432,chebi:33992
MNXM734437,chebi:73029,MNXM4889,chebi:73030
MNXM734437,chebi:73029,MNXM734438,chebi:99
MNXM734448,chebi:50025,MNXM5341,chebi:50026
MNXM734448,chebi:50025,MNXM734447,chebi:28359
MNXM734481,chebi:22469,MNXM734480,chebi:128
MNXM734481,chebi:22469,MNXM734482,chebi:300
MNXM734576,chebi:7027,MNXM41491,chebi:47969
MNXM734576,chebi:7027,MNXM44151,chebi:44312
MNXM734593,chebi:28202,MNXM734594,chebi:189059
MNXM734703,chebi:174982,MNXM816749,chebi:185273
MNXM734807,chebi:62003,MNXM734808,chebi:62199
MNXM734820,chebi:62017,MNXM734819,chebi:61998
MNXM734860,chebi:153065,MNXM1117115,chebi:152825
MNXM734860,chebi:153065,MNXM1117343,chebi:153151
MNXM734889,chebi:90065,MNXM1116095,chebi:151409
MNXM734889,chebi:90065,MNXM1116629,chebi:152144
MNXM734905,chebi:89633,MNXM734904,chebi:189646
MNXM734924,chebi:89951,MNXM734923,chebi:189645
MNXM734957,chebi:196338,MNXM734956,chebi:191483
MNXM734957,chebi:196338,MNXM734960,chebi:168395
MNXM735060,chebi:86347,MNXM37426,chebi:86391
MNXM735060,chebi:86347,MNXM735061,chebi:173466
MNXM735065,chebi:177557,MNXM735064,chebi:83175
MNXM735066,chebi:174983,MNXM816511,chebi:186173
MNXM735066,chebi:174983,MNXM816512,chebi:186309
MNXM735075,chebi:18429,MNXM165306,chebi:49177
MNXM735075,chebi:18429,MNXM735076,chebi:4372
MNXM735078,chebi:185055,MNXM735077,chebi:189557
MNXM735080,chebi:28258,MNXM31347,chebi:49161
MNXM735080,chebi:28258,MNXM31367,chebi:49158
MNXM735080,chebi:28258,MNXM735081,chebi:49164
MNXM735086,chebi:50272,MNXM735087,chebi:58819
MNXM735119,chebi:72867,MNXM735120,chebi:90813
MNXM735119,chebi:72867,MNXM1584616,chebi:90812
MNXM735127,chebi:48250,MNXM34013,chebi:48251
MNXM735127,chebi:48250,MNXM34014,chebi:48255
MNXM735127,chebi:48250,MNXM34075,chebi:48256
MNXM735127,chebi:48250,MNXM34076,chebi:48260
MNXM735127,chebi:48250,MNXM34077,chebi:48258
MNXM735127,chebi:48250,MNXM735126,chebi:16053
MNXM735163,chebi:35509,MNXM38373,chebi:20659
MNXM735163,chebi:35509,MNXM735162,chebi:28859
MNXM735328,chebi:71494,MNXM735327,chebi:26
MNXM735385,chebi:34079,MNXM1370752,chebi:72837
MNXM735393,chebi:17510,MNXM735394,chebi:73933
MNXM735434,chebi:84363,MNXM170668,chebi:94035
MNXM735467,chebi:16751,MNXM735466,chebi:146129
MNXM735492,chebi:30885,MNXM735493,chebi:30886
MNXM735492,chebi:30885,MNXM735494,chebi:58927
MNXM735523,chebi:181914,MNXM735522,chebi:48209
MNXM735548,chebi:51478,MNXM733100,chebi:51479
MNXM735548,chebi:51478,MNXM733102,chebi:51480
MNXM735562,chebi:143528,MNXM1368630,chebi:16789
MNXM735562,chebi:143528,MNXM1369503,chebi:46983
MNXM735562,chebi:143528,MNXM6309,chebi:28480
MNXM735562,chebi:143528,MNXM732918,chebi:47014
MNXM735562,chebi:143528,MNXM734573,chebi:15936
MNXM735562,chebi:143528,MNXM734858,chebi:17979
MNXM735562,chebi:143528,MNXM734859,chebi:6182
MNXM735562,chebi:143528,MNXM736177,chebi:47015
MNXM735566,chebi:37704,MNXM41423,chebi:43104
MNXM735566,chebi:37704,MNXM44131,chebi:37706
MNXM735617,chebi:36436,MNXM31579,chebi:36443
MNXM735617,chebi:36436,MNXM31767,chebi:36444
MNXM735632,chebi:18217,MNXM1119952,chebi:157068
MNXM735632,chebi:18217,MNXM735633,chebi:62327
MNXM735648,chebi:60948,MNXM1118081,chebi:154181
MNXM735648,chebi:60948,MNXM151971,chebi:68485
MNXM735649,chebi:15833,MNXM108654,chebi:195854
MNXM735649,chebi:15833,MNXM735650,chebi:195853
MNXM735674,chebi:24567,MNXM735673,chebi:16931
MNXM735674,chebi:24567,MNXM8432,chebi:32329
MNXM735715,chebi:10284,MNXM30170,chebi:62
MNXM735715,chebi:10284,MNXM735716,chebi:229362
MNXM735721,chebi:62781,MNXM41346,chebi:62799
MNXM735746,chebi:62263,MNXM1115640,chebi:150778
MNXM735746,chebi:62263,MNXM41400,chebi:42088
MNXM735762,chebi:35661,MNXM5342,chebi:7
MNXM735762,chebi:35661,MNXM735761,chebi:3381
MNXM735863,chebi:27613,MNXM735862,chebi:17019
MNXM735875,chebi:59948,MNXM735873,chebi:3828
MNXM735875,chebi:59948,MNXM735874,chebi:437678
MNXM736021,chebi:48022,MNXM30923,chebi:48023
MNXM736042,chebi:34117,MNXM736043,chebi:74001
MNXM736077,chebi:146446,MNXM1113619,chebi:147970
