id_left,id_right,pairkey
CHEBI_58639,CHEBI_31132,CHEBI_31132__CHEBI_58639
CHEBI_58641,CHEBI_31997,CHEBI_31997__CHEBI_58641
CHEBI_58652,CHEBI_32989,CHEBI_32989__CHEBI_58652
CHEBI_35490,CHEBI_58661,CHEBI_35490__CHEBI_58661
CHEBI_58670,CHEBI_37011,CHEBI_37011__CHEBI_58670
CHEBI_58671,CHEBI_37012,CHEBI_37012__CHEBI_58671
CHEBI_37754,CHEBI_58682,CHEBI_37754__CHEBI_58682
CHEBI_58683,CHEBI_38023,CHEBI_38023__CHEBI_58683
CHEBI_58684,CHEBI_38159,CHEBI_38159__CHEBI_58684
CHEBI_58686,CHEBI_38209,CHEBI_38209__CHEBI_58686
CHEBI_58687,CHEBI_38257,CHEBI_38257__CHEBI_58687
CHEBI_58690,CHEBI_40666,CHEBI_40666__CHEBI_58690
CHEBI_58691,CHEBI_4077,CHEBI_4077__CHEBI_58691
CHEBI_58696,CHEBI_42646,CHEBI_42646__CHEBI_58696
CHEBI_44230,CHEBI_58700,CHEBI_44230__CHEBI_58700
CHEBI_45126,CHEBI_58703,CHEBI_45126__CHEBI_58703
CHEBI_58708,CHEBI_47025,CHEBI_47025__CHEBI_58708
CHEBI_58715,CHEBI_47828,CHEBI_47828__CHEBI_58715
CHEBI_58716,CHEBI_47899,CHEBI_47899__CHEBI_58716
CHEBI_58725,CHEBI_47987,CHEBI_47987__CHEBI_58725
CHEBI_58726,CHEBI_47990,CHEBI_47990__CHEBI_58726
CHEBI_58729,CHEBI_47993,CHEBI_47993__CHEBI_58729
CHEBI_58730,CHEBI_48000,CHEBI_48000__CHEBI_58730
CHEBI_48005,CHEBI_58731,CHEBI_48005__CHEBI_58731
CHEBI_48007,CHEBI_58732,CHEBI_48007__CHEBI_58732
CHEBI_58733,CHEBI_48031,CHEBI_48031__CHEBI_58733
CHEBI_58734,CHEBI_48043,CHEBI_48043__CHEBI_58734
CHEBI_58737,CHEBI_48290,CHEBI_48290__CHEBI_58737
CHEBI_58739,CHEBI_48305,CHEBI_48305__CHEBI_58739
CHEBI_58742,CHEBI_48398,CHEBI_48398__CHEBI_58742
CHEBI_58744,CHEBI_48400,CHEBI_48400__CHEBI_58744
CHEBI_58757,CHEBI_48905,CHEBI_48905__CHEBI_58757
CHEBI_58760,CHEBI_48948,CHEBI_48948__CHEBI_58760
CHEBI_58765,CHEBI_49002,CHEBI_49002__CHEBI_58765
CHEBI_58768,CHEBI_49008,CHEBI_49008__CHEBI_58768
CHEBI_58774,CHEBI_49039,CHEBI_49039__CHEBI_58774
CHEBI_58776,CHEBI_49075,CHEBI_49075__CHEBI_58776
CHEBI_58777,CHEBI_49077,CHEBI_49077__CHEBI_58777
CHEBI_58778,CHEBI_49081,CHEBI_49081__CHEBI_58778
CHEBI_58780,CHEBI_49087,CHEBI_49087__CHEBI_58780
CHEBI_58781,CHEBI_49098,CHEBI_49098__CHEBI_58781
CHEBI_58790,CHEBI_49194,CHEBI_49194__CHEBI_58790
CHEBI_58792,CHEBI_49197,CHEBI_49197__CHEBI_58792
CHEBI_58793,CHEBI_49198,CHEBI_49198__CHEBI_58793
CHEBI_58794,CHEBI_49222,CHEBI_49222__CHEBI_58794
CHEBI_58795,CHEBI_49252,CHEBI_49252__CHEBI_58795
CHEBI_58796,CHEBI_49253,CHEBI_49253__CHEBI_58796
CHEBI_58803,CHEBI_49269,CHEBI_49269__CHEBI_58803
CHEBI_58804,CHEBI_49270,CHEBI_49270__CHEBI_58804
CHEBI_58806,CHEBI_50070,CHEBI_50070__CHEBI_58806
CHEBI_58807,CHEBI_50071,CHEBI_50071__CHEBI_58807
CHEBI_58808,CHEBI_50107,CHEBI_50107__CHEBI_58808
CHEBI_58812,CHEBI_50207,CHEBI_50207__CHEBI_58812
CHEBI_58816,CHEBI_50261,CHEBI_50261__CHEBI_58816
CHEBI_58818,CHEBI_50271,CHEBI_50271__CHEBI_58818
CHEBI_58819,CHEBI_50273,CHEBI_50273__CHEBI_58819
CHEBI_58820,CHEBI_50284,CHEBI_50284__CHEBI_58820
CHEBI_58821,CHEBI_50303,CHEBI_50303__CHEBI_58821
CHEBI_58822,CHEBI_50388,CHEBI_50388__CHEBI_58822
CHEBI_58825,CHEBI_50531,CHEBI_50531__CHEBI_58825
CHEBI_58827,CHEBI_50602,CHEBI_50602__CHEBI_58827
CHEBI_58828,CHEBI_50604,CHEBI_50604__CHEBI_58828
CHEBI_59505,CHEBI_50605,CHEBI_50605__CHEBI_59505
CHEBI_58830,CHEBI_50608,CHEBI_50608__CHEBI_58830
CHEBI_58831,CHEBI_50616,CHEBI_50616__CHEBI_58831
CHEBI_58838,CHEBI_50726,CHEBI_50726__CHEBI_58838
CHEBI_58840,CHEBI_50758,CHEBI_50758__CHEBI_58840
CHEBI_58845,CHEBI_50765,CHEBI_50765__CHEBI_58845
CHEBI_58851,CHEBI_50793,CHEBI_50793__CHEBI_58851
CHEBI_58852,CHEBI_50923,CHEBI_50923__CHEBI_58852
CHEBI_58854,CHEBI_50972,CHEBI_50972__CHEBI_58854
CHEBI_58860,CHEBI_51283,CHEBI_51283__CHEBI_58860
CHEBI_58861,CHEBI_51284,CHEBI_51284__CHEBI_58861
CHEBI_58862,CHEBI_51309,CHEBI_51309__CHEBI_58862
CHEBI_58863,CHEBI_51310,CHEBI_51310__CHEBI_58863
CHEBI_58864,CHEBI_51312,CHEBI_51312__CHEBI_58864
CHEBI_58866,CHEBI_51793,CHEBI_51793__CHEBI_58866
CHEBI_58868,CHEBI_51822,CHEBI_51822__CHEBI_58868
CHEBI_51824,CHEBI_58869,CHEBI_51824__CHEBI_58869
CHEBI_58871,CHEBI_51836,CHEBI_51836__CHEBI_58871
CHEBI_58872,CHEBI_51837,CHEBI_51837__CHEBI_58872
CHEBI_58877,CHEBI_52031,CHEBI_52031__CHEBI_58877
CHEBI_58878,CHEBI_52045,CHEBI_52045__CHEBI_58878
CHEBI_58879,CHEBI_52057,CHEBI_52057__CHEBI_58879
CHEBI_58884,CHEBI_52222,CHEBI_52222__CHEBI_58884
CHEBI_52285,CHEBI_58887,CHEBI_52285__CHEBI_58887
CHEBI_58890,CHEBI_52402,CHEBI_52402__CHEBI_58890
CHEBI_58895,CHEBI_52564,CHEBI_52564__CHEBI_58895
CHEBI_58898,CHEBI_52669,CHEBI_52669__CHEBI_58898
CHEBI_58909,CHEBI_53028,CHEBI_53028__CHEBI_58909
CHEBI_58910,CHEBI_53508,CHEBI_53508__CHEBI_58910
CHEBI_58911,CHEBI_55334,CHEBI_55334__CHEBI_58911
CHEBI_55356,CHEBI_58916,CHEBI_55356__CHEBI_58916
CHEBI_55360,CHEBI_58918,CHEBI_55360__CHEBI_58918
CHEBI_58923,CHEBI_55451,CHEBI_55451__CHEBI_58923
CHEBI_58924,CHEBI_6039,CHEBI_58924__CHEBI_6039
CHEBI_58931,CHEBI_7815,CHEBI_58931__CHEBI_7815
CHEBI_58933,CHEBI_8478,CHEBI_58933__CHEBI_8478
CHEBI_58936,CHEBI_915,CHEBI_58936__CHEBI_915
CHEBI_58939,CHEBI_978,CHEBI_58939__CHEBI_978
CHEBI_487869,CHEBI_48947,CHEBI_487869__CHEBI_48947
CHEBI_58962,CHEBI_583580,CHEBI_583580__CHEBI_58962
CHEBI_58976,CHEBI_58975,CHEBI_58975__CHEBI_58976
CHEBI_44515,CHEBI_44604,CHEBI_44515__CHEBI_44604
CHEBI_58993,CHEBI_58992,CHEBI_58992__CHEBI_58993
CHEBI_58989,CHEBI_454991,CHEBI_454991__CHEBI_58989
CHEBI_59002,CHEBI_58961,CHEBI_58961__CHEBI_59002
CHEBI_59003,CHEBI_225282,CHEBI_225282__CHEBI_59003
CHEBI_59005,CHEBI_59004,CHEBI_59004__CHEBI_59005
CHEBI_58417,CHEBI_18238,CHEBI_18238__CHEBI_58417
CHEBI_58425,CHEBI_18267,CHEBI_18267__CHEBI_58425
CHEBI_58440,CHEBI_18311,CHEBI_18311__CHEBI_58440
CHEBI_58474,CHEBI_18400,CHEBI_18400__CHEBI_58474
CHEBI_58477,CHEBI_18412,CHEBI_18412__CHEBI_58477
CHEBI_58480,CHEBI_18416,CHEBI_18416__CHEBI_58480
CHEBI_18418,CHEBI_58482,CHEBI_18418__CHEBI_58482
CHEBI_59066,CHEBI_138856,CHEBI_138856__CHEBI_59066
CHEBI_59070,CHEBI_59069,CHEBI_59069__CHEBI_59070
CHEBI_58513,CHEBI_27513,CHEBI_27513__CHEBI_58513
CHEBI_58520,CHEBI_27657,CHEBI_27657__CHEBI_58520
CHEBI_58522,CHEBI_27711,CHEBI_27711__CHEBI_58522
CHEBI_59122,CHEBI_287979,CHEBI_287979__CHEBI_59122
CHEBI_59127,CHEBI_59124,CHEBI_59124__CHEBI_59127
CHEBI_59125,CHEBI_5163,CHEBI_5163__CHEBI_59125
CHEBI_59128,CHEBI_421840,CHEBI_421840__CHEBI_59128
CHEBI_59131,CHEBI_420128,CHEBI_420128__CHEBI_59131
CHEBI_58532,CHEBI_27858,CHEBI_27858__CHEBI_58532
CHEBI_58555,CHEBI_28228,CHEBI_28228__CHEBI_58555
CHEBI_58558,CHEBI_28282,CHEBI_28282__CHEBI_58558
CHEBI_58561,CHEBI_28307,CHEBI_28307__CHEBI_58561
CHEBI_58572,CHEBI_28496,CHEBI_28496__CHEBI_58572
CHEBI_58580,CHEBI_28624,CHEBI_28624__CHEBI_58580
CHEBI_58596,CHEBI_28890,CHEBI_28890__CHEBI_58596
CHEBI_58599,CHEBI_28968,CHEBI_28968__CHEBI_58599
CHEBI_58607,CHEBI_29086,CHEBI_29086__CHEBI_58607
CHEBI_29109,CHEBI_58611,CHEBI_29109__CHEBI_58611
CHEBI_29110,CHEBI_58612,CHEBI_29110__CHEBI_58612
CHEBI_59165,CHEBI_267413,CHEBI_267413__CHEBI_59165
CHEBI_58632,CHEBI_30619,CHEBI_30619__CHEBI_58632
CHEBI_57297,CHEBI_15417,CHEBI_15417__CHEBI_57297
CHEBI_57298,CHEBI_15419,CHEBI_15419__CHEBI_57298
CHEBI_57307,CHEBI_15435,CHEBI_15435__CHEBI_57307
CHEBI_57308,CHEBI_15437,CHEBI_15437__CHEBI_57308
CHEBI_59175,CHEBI_240107,CHEBI_240107__CHEBI_59175
CHEBI_32818,CHEBI_58644,CHEBI_32818__CHEBI_58644
CHEBI_58675,CHEBI_37525,CHEBI_37525__CHEBI_58675
CHEBI_59198,CHEBI_59196,CHEBI_59196__CHEBI_59198
CHEBI_58698,CHEBI_44074,CHEBI_44074__CHEBI_58698
CHEBI_57328,CHEBI_15468,CHEBI_15468__CHEBI_57328
CHEBI_59205,CHEBI_3403,CHEBI_3403__CHEBI_59205
CHEBI_57370,CHEBI_15516,CHEBI_15516__CHEBI_57370
CHEBI_59214,CHEBI_59213,CHEBI_59213__CHEBI_59214
CHEBI_59217,CHEBI_554446,CHEBI_554446__CHEBI_59217
CHEBI_59227,CHEBI_41089,CHEBI_41089__CHEBI_59227
CHEBI_59248,CHEBI_59246,CHEBI_59246__CHEBI_59248
CHEBI_58724,CHEBI_47980,CHEBI_47980__CHEBI_58724
CHEBI_58758,CHEBI_48926,CHEBI_48926__CHEBI_58758
CHEBI_58775,CHEBI_49049,CHEBI_49049__CHEBI_58775
CHEBI_57398,CHEBI_15545,CHEBI_15545__CHEBI_57398
CHEBI_57399,CHEBI_15546,CHEBI_15546__CHEBI_57399
CHEBI_57411,CHEBI_15560,CHEBI_15560__CHEBI_57411
CHEBI_16830,CHEBI_59338,CHEBI_16830__CHEBI_59338
CHEBI_40536,CHEBI_40520,CHEBI_40520__CHEBI_40536
CHEBI_59350,CHEBI_28992,CHEBI_28992__CHEBI_59350
CHEBI_59358,CHEBI_3499,CHEBI_3499__CHEBI_59358
CHEBI_406059,CHEBI_3558,CHEBI_3558__CHEBI_406059
CHEBI_59433,CHEBI_45013,CHEBI_45013__CHEBI_59433
CHEBI_530615,CHEBI_3696,CHEBI_3696__CHEBI_530615
CHEBI_59512,CHEBI_3697,CHEBI_3697__CHEBI_59512
CHEBI_59527,CHEBI_7476,CHEBI_59527__CHEBI_7476
CHEBI_59545,CHEBI_59546,CHEBI_59545__CHEBI_59546
CHEBI_59562,CHEBI_18072,CHEBI_18072__CHEBI_59562
CHEBI_59585,CHEBI_110423,CHEBI_110423__CHEBI_59585
CHEBI_59590,CHEBI_3761,CHEBI_3761__CHEBI_59590
CHEBI_59648,CHEBI_52994,CHEBI_52994__CHEBI_59648
CHEBI_59653,CHEBI_59651,CHEBI_59651__CHEBI_59653
CHEBI_57429,CHEBI_15607,CHEBI_15607__CHEBI_57429
CHEBI_58805,CHEBI_49537,CHEBI_49537__CHEBI_58805
CHEBI_59697,CHEBI_4317,CHEBI_4317__CHEBI_59697
CHEBI_58824,CHEBI_50519,CHEBI_50519__CHEBI_58824
CHEBI_59711,CHEBI_52141,CHEBI_52141__CHEBI_59711
CHEBI_57456,CHEBI_15639,CHEBI_15639__CHEBI_57456
CHEBI_57472,CHEBI_15682,CHEBI_15682__CHEBI_57472
CHEBI_57474,CHEBI_15694,CHEBI_15694__CHEBI_57474
CHEBI_57490,CHEBI_15737,CHEBI_15737__CHEBI_57490
CHEBI_57497,CHEBI_15750,CHEBI_15750__CHEBI_57497
CHEBI_15766,CHEBI_57505,CHEBI_15766__CHEBI_57505
CHEBI_57517,CHEBI_15798,CHEBI_15798__CHEBI_57517
CHEBI_57519,CHEBI_15802,CHEBI_15802__CHEBI_57519
CHEBI_57526,CHEBI_15819,CHEBI_15819__CHEBI_57526
CHEBI_57530,CHEBI_15823,CHEBI_15823__CHEBI_57530
CHEBI_59731,CHEBI_53691,CHEBI_53691__CHEBI_59731
CHEBI_128769,CHEBI_16584,CHEBI_128769__CHEBI_16584
CHEBI_59759,CHEBI_42383,CHEBI_42383__CHEBI_59759
CHEBI_59761,CHEBI_340824,CHEBI_340824__CHEBI_59761
CHEBI_59762,CHEBI_44743,CHEBI_44743__CHEBI_59762
CHEBI_59766,CHEBI_59767,CHEBI_59766__CHEBI_59767
CHEBI_59774,CHEBI_59773,CHEBI_59773__CHEBI_59774
CHEBI_57568,CHEBI_47963,CHEBI_47963__CHEBI_57568
CHEBI_59778,CHEBI_59771,CHEBI_59771__CHEBI_59778
CHEBI_57572,CHEBI_15933,CHEBI_15933__CHEBI_57572
CHEBI_57590,CHEBI_15961,CHEBI_15961__CHEBI_57590
CHEBI_59791,CHEBI_52076,CHEBI_52076__CHEBI_59791
CHEBI_17688,CHEBI_59806,CHEBI_17688__CHEBI_59806
CHEBI_59815,CHEBI_52048,CHEBI_52048__CHEBI_59815
CHEBI_16000,CHEBI_57603,CHEBI_16000__CHEBI_57603
CHEBI_57618,CHEBI_16048,CHEBI_16048__CHEBI_57618
CHEBI_57620,CHEBI_16051,CHEBI_16051__CHEBI_57620
CHEBI_59863,CHEBI_4126,CHEBI_4126__CHEBI_59863
CHEBI_59887,CHEBI_59194,CHEBI_59194__CHEBI_59887
CHEBI_59899,CHEBI_16348,CHEBI_16348__CHEBI_59899
CHEBI_59891,CHEBI_59890,CHEBI_59890__CHEBI_59891
CHEBI_59894,CHEBI_59893,CHEBI_59893__CHEBI_59894
CHEBI_59904,CHEBI_43034,CHEBI_43034__CHEBI_59904
CHEBI_18243,CHEBI_59905,CHEBI_18243__CHEBI_59905
CHEBI_31529,CHEBI_59908,CHEBI_31529__CHEBI_59908
CHEBI_59922,CHEBI_59910,CHEBI_59910__CHEBI_59922
CHEBI_59911,CHEBI_59930,CHEBI_59911__CHEBI_59930
CHEBI_7510,CHEBI_59950,CHEBI_59950__CHEBI_7510
CHEBI_9519,CHEBI_59953,CHEBI_59953__CHEBI_9519
CHEBI_59955,CHEBI_28723,CHEBI_28723__CHEBI_59955
CHEBI_60002,CHEBI_28137,CHEBI_28137__CHEBI_60002
CHEBI_60005,CHEBI_29476,CHEBI_29476__CHEBI_60005
CHEBI_60014,CHEBI_59976,CHEBI_59976__CHEBI_60014
CHEBI_60023,CHEBI_17586,CHEBI_17586__CHEBI_60023
CHEBI_60025,CHEBI_29457,CHEBI_29457__CHEBI_60025
CHEBI_60032,CHEBI_37738,CHEBI_37738__CHEBI_60032
CHEBI_60040,CHEBI_17725,CHEBI_17725__CHEBI_60040
CHEBI_60049,CHEBI_52491,CHEBI_52491__CHEBI_60049
CHEBI_60050,CHEBI_17474,CHEBI_17474__CHEBI_60050
CHEBI_60052,CHEBI_28599,CHEBI_28599__CHEBI_60052
CHEBI_60053,CHEBI_3790,CHEBI_3790__CHEBI_60053
CHEBI_27958,CHEBI_60056,CHEBI_27958__CHEBI_60056
CHEBI_59457,CHEBI_18374,CHEBI_18374__CHEBI_59457
CHEBI_60061,CHEBI_3792,CHEBI_3792__CHEBI_60061
CHEBI_60062,CHEBI_52488,CHEBI_52488__CHEBI_60062
CHEBI_60063,CHEBI_52489,CHEBI_52489__CHEBI_60063
CHEBI_60064,CHEBI_3794,CHEBI_3794__CHEBI_60064
CHEBI_57639,CHEBI_16098,CHEBI_16098__CHEBI_57639
CHEBI_60071,CHEBI_404903,CHEBI_404903__CHEBI_60071
CHEBI_57656,CHEBI_16143,CHEBI_16143__CHEBI_57656
CHEBI_57661,CHEBI_16160,CHEBI_16160__CHEBI_57661
CHEBI_57662,CHEBI_16163,CHEBI_16163__CHEBI_57662
CHEBI_60078,CHEBI_18013,CHEBI_18013__CHEBI_60078
CHEBI_17800,CHEBI_60080,CHEBI_17800__CHEBI_60080
CHEBI_60088,CHEBI_48690,CHEBI_48690__CHEBI_60088
CHEBI_43088,CHEBI_60107,CHEBI_43088__CHEBI_60107
CHEBI_60108,CHEBI_49071,CHEBI_49071__CHEBI_60108
CHEBI_60091,CHEBI_60114,CHEBI_60091__CHEBI_60114
CHEBI_60113,CHEBI_60118,CHEBI_60113__CHEBI_60118
CHEBI_60094,CHEBI_26828,CHEBI_26828__CHEBI_60094
CHEBI_60119,CHEBI_37550,CHEBI_37550__CHEBI_60119
CHEBI_18397,CHEBI_225237,CHEBI_18397__CHEBI_225237
CHEBI_55359,CHEBI_60254,CHEBI_55359__CHEBI_60254
CHEBI_52504,CHEBI_40617,CHEBI_40617__CHEBI_52504
CHEBI_60257,CHEBI_114953,CHEBI_114953__CHEBI_60257
CHEBI_17939,CHEBI_60255,CHEBI_17939__CHEBI_60255
CHEBI_60267,CHEBI_15827,CHEBI_15827__CHEBI_60267
CHEBI_60268,CHEBI_127780,CHEBI_127780__CHEBI_60268
CHEBI_44639,CHEBI_224366,CHEBI_224366__CHEBI_44639
CHEBI_60308,CHEBI_18258,CHEBI_18258__CHEBI_60308
CHEBI_60306,CHEBI_60328,CHEBI_60306__CHEBI_60328
CHEBI_57678,CHEBI_16208,CHEBI_16208__CHEBI_57678
CHEBI_57706,CHEBI_16265,CHEBI_16265__CHEBI_57706
CHEBI_16270,CHEBI_57708,CHEBI_16270__CHEBI_57708
CHEBI_57710,CHEBI_16274,CHEBI_16274__CHEBI_57710
CHEBI_57727,CHEBI_16314,CHEBI_16314__CHEBI_57727
CHEBI_57730,CHEBI_16318,CHEBI_16318__CHEBI_57730
CHEBI_16343,CHEBI_57741,CHEBI_16343__CHEBI_57741
CHEBI_60344,CHEBI_17627,CHEBI_17627__CHEBI_60344
CHEBI_57772,CHEBI_16437,CHEBI_16437__CHEBI_57772
CHEBI_58307,CHEBI_17877,CHEBI_17877__CHEBI_58307
CHEBI_60471,CHEBI_28850,CHEBI_28850__CHEBI_60471
CHEBI_57784,CHEBI_16475,CHEBI_16475__CHEBI_57784
CHEBI_16505,CHEBI_57797,CHEBI_16505__CHEBI_57797
CHEBI_16533,CHEBI_57803,CHEBI_16533__CHEBI_57803
CHEBI_57808,CHEBI_16550,CHEBI_16550__CHEBI_57808
CHEBI_57813,CHEBI_16557,CHEBI_16557__CHEBI_57813
CHEBI_57818,CHEBI_16568,CHEBI_16568__CHEBI_57818
CHEBI_32396,CHEBI_57826,CHEBI_32396__CHEBI_57826
CHEBI_16628,CHEBI_57840,CHEBI_16628__CHEBI_57840
CHEBI_60488,CHEBI_15982,CHEBI_15982__CHEBI_60488
CHEBI_60489,CHEBI_15434,CHEBI_15434__CHEBI_60489
CHEBI_60490,CHEBI_15433,CHEBI_15433__CHEBI_60490
CHEBI_60491,CHEBI_15432,CHEBI_15432__CHEBI_60491
CHEBI_16671,CHEBI_57854,CHEBI_16671__CHEBI_57854
CHEBI_57855,CHEBI_16673,CHEBI_16673__CHEBI_57855
CHEBI_60493,CHEBI_49100,CHEBI_49100__CHEBI_60493
CHEBI_57874,CHEBI_16720,CHEBI_16720__CHEBI_57874
CHEBI_55376,CHEBI_36144,CHEBI_36144__CHEBI_55376
CHEBI_295975,CHEBI_18132,CHEBI_18132__CHEBI_295975
CHEBI_60532,CHEBI_36183,CHEBI_36183__CHEBI_60532
CHEBI_57900,CHEBI_16792,CHEBI_16792__CHEBI_57900
CHEBI_16804,CHEBI_57902,CHEBI_16804__CHEBI_57902
CHEBI_60535,CHEBI_30404,CHEBI_30404__CHEBI_60535
CHEBI_597326,CHEBI_18405,CHEBI_18405__CHEBI_597326
CHEBI_60540,CHEBI_28265,CHEBI_28265__CHEBI_60540
CHEBI_60541,CHEBI_60209,CHEBI_60209__CHEBI_60541
CHEBI_57951,CHEBI_16927,CHEBI_16927__CHEBI_57951
CHEBI_57954,CHEBI_16934,CHEBI_16934__CHEBI_57954
CHEBI_60543,CHEBI_60544,CHEBI_60543__CHEBI_60544
CHEBI_60566,CHEBI_5004,CHEBI_5004__CHEBI_60566
CHEBI_606565,CHEBI_18089,CHEBI_18089__CHEBI_606565
CHEBI_15862,CHEBI_566789,CHEBI_15862__CHEBI_566789
CHEBI_368997,CHEBI_16532,CHEBI_16532__CHEBI_368997
CHEBI_28790,CHEBI_350546,CHEBI_28790__CHEBI_350546
CHEBI_15760,CHEBI_327995,CHEBI_15760__CHEBI_327995
CHEBI_40538,CHEBI_225238,CHEBI_225238__CHEBI_40538
CHEBI_15854,CHEBI_137041,CHEBI_137041__CHEBI_15854
CHEBI_145989,CHEBI_17052,CHEBI_145989__CHEBI_17052
CHEBI_58003,CHEBI_17065,CHEBI_17065__CHEBI_58003
CHEBI_58013,CHEBI_17099,CHEBI_17099__CHEBI_58013
CHEBI_17166,CHEBI_58039,CHEBI_17166__CHEBI_58039
CHEBI_744019,CHEBI_60631,CHEBI_60631__CHEBI_744019
CHEBI_60630,CHEBI_60647,CHEBI_60630__CHEBI_60647
CHEBI_17245,CHEBI_58072,CHEBI_17245__CHEBI_58072
CHEBI_58074,CHEBI_17249,CHEBI_17249__CHEBI_58074
CHEBI_58077,CHEBI_17257,CHEBI_17257__CHEBI_58077
CHEBI_58079,CHEBI_17260,CHEBI_17260__CHEBI_58079
CHEBI_58083,CHEBI_17270,CHEBI_17270__CHEBI_58083
CHEBI_58131,CHEBI_17402,CHEBI_17402__CHEBI_58131
CHEBI_17417,CHEBI_58138,CHEBI_17417__CHEBI_58138
CHEBI_58154,CHEBI_17455,CHEBI_17455__CHEBI_58154
CHEBI_17458,CHEBI_58155,CHEBI_17458__CHEBI_58155
CHEBI_58176,CHEBI_17520,CHEBI_17520__CHEBI_58176
CHEBI_58180,CHEBI_17530,CHEBI_17530__CHEBI_58180
CHEBI_58181,CHEBI_17531,CHEBI_17531__CHEBI_58181
CHEBI_17628,CHEBI_58213,CHEBI_17628__CHEBI_58213
CHEBI_58227,CHEBI_17671,CHEBI_17671__CHEBI_58227
CHEBI_58228,CHEBI_17672,CHEBI_17672__CHEBI_58228
CHEBI_58236,CHEBI_17691,CHEBI_17691__CHEBI_58236
CHEBI_58240,CHEBI_17704,CHEBI_17704__CHEBI_58240
CHEBI_58261,CHEBI_17760,CHEBI_17760__CHEBI_58261
CHEBI_17769,CHEBI_58264,CHEBI_17769__CHEBI_58264
CHEBI_58270,CHEBI_17786,CHEBI_17786__CHEBI_58270
CHEBI_60784,CHEBI_28895,CHEBI_28895__CHEBI_60784
CHEBI_58286,CHEBI_17827,CHEBI_17827__CHEBI_58286
CHEBI_58303,CHEBI_17868,CHEBI_17868__CHEBI_58303
CHEBI_58306,CHEBI_17876,CHEBI_17876__CHEBI_58306
CHEBI_58315,CHEBI_32762,CHEBI_32762__CHEBI_58315
CHEBI_17902,CHEBI_58318,CHEBI_17902__CHEBI_58318
CHEBI_17906,CHEBI_58320,CHEBI_17906__CHEBI_58320
CHEBI_58325,CHEBI_17928,CHEBI_17928__CHEBI_58325
CHEBI_17929,CHEBI_58326,CHEBI_17929__CHEBI_58326
CHEBI_58330,CHEBI_17954,CHEBI_17954__CHEBI_58330
CHEBI_60792,CHEBI_102216,CHEBI_102216__CHEBI_60792
CHEBI_58344,CHEBI_17993,CHEBI_17993__CHEBI_58344
CHEBI_58346,CHEBI_18003,CHEBI_18003__CHEBI_58346
CHEBI_60821,CHEBI_60822,CHEBI_60821__CHEBI_60822
CHEBI_60837,CHEBI_28181,CHEBI_28181__CHEBI_60837
CHEBI_60830,CHEBI_60839,CHEBI_60830__CHEBI_60839
CHEBI_60873,CHEBI_28637,CHEBI_28637__CHEBI_60873
CHEBI_60874,CHEBI_27480,CHEBI_27480__CHEBI_60874
CHEBI_60875,CHEBI_53013,CHEBI_53013__CHEBI_60875
CHEBI_60877,CHEBI_27652,CHEBI_27652__CHEBI_60877
CHEBI_60879,CHEBI_27844,CHEBI_27844__CHEBI_60879
CHEBI_18040,CHEBI_58357,CHEBI_18040__CHEBI_58357
CHEBI_58358,CHEBI_18046,CHEBI_18046__CHEBI_58358
CHEBI_18090,CHEBI_58374,CHEBI_18090__CHEBI_58374
CHEBI_60929,CHEBI_2807,CHEBI_2807__CHEBI_60929
CHEBI_60960,CHEBI_60959,CHEBI_60959__CHEBI_60960
CHEBI_60962,CHEBI_60961,CHEBI_60961__CHEBI_60962
CHEBI_60991,CHEBI_1159,CHEBI_1159__CHEBI_60991
CHEBI_60997,CHEBI_60996,CHEBI_60996__CHEBI_60997
CHEBI_60331,CHEBI_61001,CHEBI_60331__CHEBI_61001
CHEBI_60885,CHEBI_61027,CHEBI_60885__CHEBI_61027
CHEBI_61038,CHEBI_61033,CHEBI_61033__CHEBI_61038
CHEBI_61041,CHEBI_61044,CHEBI_61041__CHEBI_61044
CHEBI_61085,CHEBI_16345,CHEBI_16345__CHEBI_61085
CHEBI_60903,CHEBI_61114,CHEBI_60903__CHEBI_61114
CHEBI_61098,CHEBI_61117,CHEBI_61098__CHEBI_61117
CHEBI_61036,CHEBI_61125,CHEBI_61036__CHEBI_61125
CHEBI_61131,CHEBI_61129,CHEBI_61129__CHEBI_61131
CHEBI_61133,CHEBI_61132,CHEBI_61132__CHEBI_61133
CHEBI_61140,CHEBI_61138,CHEBI_61138__CHEBI_61140
CHEBI_61142,CHEBI_61141,CHEBI_61141__CHEBI_61142
CHEBI_60538,CHEBI_61127,CHEBI_60538__CHEBI_61127
CHEBI_61146,CHEBI_17440,CHEBI_17440__CHEBI_61146
CHEBI_60549,CHEBI_61147,CHEBI_60549__CHEBI_61147
CHEBI_61150,CHEBI_61149,CHEBI_61149__CHEBI_61150
CHEBI_174690,CHEBI_61153,CHEBI_174690__CHEBI_61153
CHEBI_107736,CHEBI_61170,CHEBI_107736__CHEBI_61170
CHEBI_50922,CHEBI_61177,CHEBI_50922__CHEBI_61177
CHEBI_3205,CHEBI_61192,CHEBI_3205__CHEBI_61192
CHEBI_3437,CHEBI_61202,CHEBI_3437__CHEBI_61202
CHEBI_61203,CHEBI_61207,CHEBI_61203__CHEBI_61207
CHEBI_8461,CHEBI_61214,CHEBI_61214__CHEBI_8461
CHEBI_61220,CHEBI_61222,CHEBI_61220__CHEBI_61222
