id1,id2,pair_id,true_class,predicted_class,score_S,correct_prediction
CHEBI_82991,CHEBI_83073,CHEBI_82991_CHEBI_83073,protomer,protomer,91.0,1
CHEBI_78620,CHEBI_82681,CHEBI_78620_CHEBI_82681,protomer,protomer,94.0,1
CHEBI_85289,CHEBI_27905,CHEBI_27905_CHEBI_85289,protomer,protomer,90.0,1
CHEBI_19338,CHEBI_36554,CHEBI_19338_CHEBI_36554,protomer,protomer,91.0,1
CHEBI_64080,CHEBI_64079,CHEBI_64079_CHEBI_64080,protomer,protomer,95.0,1
CHEBI_65160,CHEBI_60420,CHEBI_60420_CHEBI_65160,protomer,protomer,96.0,1
CHEBI_57991,CHEBI_17033,CHEBI_17033_CHEBI_57991,protomer,protomer,96.0,1
CHEBI_18022,CHEBI_29200,CHEBI_18022_CHEBI_29200,protomer,protomer,83.0,1
CHEBI_60050,CHEBI_17474,CHEBI_17474_CHEBI_60050,protomer,protomer,95.0,1
CHEBI_57266,CHEBI_122,CHEBI_122_CHEBI_57266,protomer,protomer,92.0,1
CHEBI_55358,CHEBI_55357,CHEBI_55357_CHEBI_55358,protomer,protomer,91.0,1
CHEBI_64318,CHEBI_190463,CHEBI_190463_CHEBI_64318,protomer,protomer,94.0,1
CHEBI_35453,CHEBI_16369,CHEBI_16369_CHEBI_35453,protomer,protomer,87.0,1
CHEBI_90936,CHEBI_90937,CHEBI_90936_CHEBI_90937,protomer,protomer,100.0,1
CHEBI_17845,CHEBI_58291,CHEBI_17845_CHEBI_58291,protomer,protomer,74.0,1
CHEBI_36449,CHEBI_79335,CHEBI_36449_CHEBI_79335,protomer,protomer,96.0,1
CHEBI_19092,CHEBI_36781,CHEBI_19092_CHEBI_36781,protomer,protomer,80.0,1
CHEBI_58403,CHEBI_18184,CHEBI_18184_CHEBI_58403,protomer,protomer,95.0,1
CHEBI_58308,CHEBI_17881,CHEBI_17881_CHEBI_58308,protomer,protomer,91.0,1
CHEBI_27623,CHEBI_40856,CHEBI_27623_CHEBI_40856,protomer,protomer,64.0,1
CHEBI_176339,CHEBI_176341,CHEBI_176339_CHEBI_176341,protomer,protomer,90.0,1
CHEBI_133374,CHEBI_63976,CHEBI_133374_CHEBI_63976,protomer,protomer,95.0,1
CHEBI_77429,CHEBI_78098,CHEBI_77429_CHEBI_78098,protomer,protomer,93.0,1
CHEBI_133821,CHEBI_136357,CHEBI_133821_CHEBI_136357,protomer,protomer,95.0,1
CHEBI_520819,CHEBI_42638,CHEBI_42638_CHEBI_520819,protomer,protomer,94.0,1
CHEBI_72336,CHEBI_72339,CHEBI_72336_CHEBI_72339,protomer,protomer,85.0,1
CHEBI_15742,CHEBI_57493,CHEBI_15742_CHEBI_57493,protomer,protomer,84.0,1
CHEBI_57605,CHEBI_16009,CHEBI_16009_CHEBI_57605,protomer,protomer,95.0,1
CHEBI_29270,CHEBI_29271,CHEBI_29270_CHEBI_29271,protomer,protomer,88.0,1
CHEBI_58333,CHEBI_17965,CHEBI_17965_CHEBI_58333,protomer,protomer,96.0,1
CHEBI_135287,CHEBI_176970,CHEBI_135287_CHEBI_176970,protomer,protomer,88.0,1
CHEBI_62813,CHEBI_62812,CHEBI_62812_CHEBI_62813,protomer,protomer,96.0,1
CHEBI_145011,CHEBI_145024,CHEBI_145011_CHEBI_145024,protomer,protomer,95.0,1
CHEBI_84979,CHEBI_84978,CHEBI_84978_CHEBI_84979,protomer,protomer,89.0,1
CHEBI_74408,CHEBI_31113,CHEBI_31113_CHEBI_74408,protomer,protomer,95.0,1
CHEBI_58909,CHEBI_53028,CHEBI_53028_CHEBI_58909,protomer,protomer,95.0,1
CHEBI_85259,CHEBI_132181,CHEBI_132181_CHEBI_85259,protomer,protomer,81.0,1
CHEBI_71337,CHEBI_50694,CHEBI_50694_CHEBI_71337,protomer,protomer,91.0,1
CHEBI_132200,CHEBI_132883,CHEBI_132200_CHEBI_132883,protomer,protomer,92.0,1
CHEBI_85349,CHEBI_85829,CHEBI_85349_CHEBI_85829,protomer,protomer,96.0,1
CHEBI_229210,CHEBI_202385,CHEBI_202385_CHEBI_229210,protomer,protomer,93.0,1
CHEBI_17649,CHEBI_30844,CHEBI_17649_CHEBI_30844,protomer,protomer,92.0,1
CHEBI_83662,CHEBI_83661,CHEBI_83661_CHEBI_83662,protomer,protomer,88.0,1
CHEBI_29746,CHEBI_17687,CHEBI_17687_CHEBI_29746,protomer,protomer,96.0,1
CHEBI_57839,CHEBI_16622,CHEBI_16622_CHEBI_57839,protomer,protomer,91.0,1
CHEBI_33163,CHEBI_32381,CHEBI_32381_CHEBI_33163,protomer,protomer,91.0,1
CHEBI_58053,CHEBI_17202,CHEBI_17202_CHEBI_58053,protomer,protomer,96.0,1
CHEBI_136566,CHEBI_137385,CHEBI_136566_CHEBI_137385,protomer,protomer,97.0,1
CHEBI_9107,CHEBI_77617,CHEBI_77617_CHEBI_9107,protomer,protomer,91.0,1
CHEBI_58532,CHEBI_27858,CHEBI_27858_CHEBI_58532,protomer,protomer,85.0,1
CHEBI_57951,CHEBI_16927,CHEBI_16927_CHEBI_57951,protomer,protomer,80.0,1
CHEBI_5637,CHEBI_194515,CHEBI_194515_CHEBI_5637,protomer,protomer,86.0,1
CHEBI_59653,CHEBI_59651,CHEBI_59651_CHEBI_59653,protomer,protomer,97.0,1
CHEBI_177869,CHEBI_81394,CHEBI_177869_CHEBI_81394,protomer,protomer,92.0,1
CHEBI_87808,CHEBI_88117,CHEBI_87808_CHEBI_88117,protomer,protomer,92.0,1
CHEBI_62414,CHEBI_3110,CHEBI_3110_CHEBI_62414,protomer,protomer,97.0,1
CHEBI_28340,CHEBI_35619,CHEBI_28340_CHEBI_35619,protomer,protomer,87.0,1
CHEBI_58017,CHEBI_17111,CHEBI_17111_CHEBI_58017,protomer,protomer,89.0,1
CHEBI_84770,CHEBI_84769,CHEBI_84769_CHEBI_84770,protomer,protomer,94.0,1
CHEBI_132081,CHEBI_132800,CHEBI_132081_CHEBI_132800,protomer,protomer,95.0,1
CHEBI_133072,CHEBI_68505,CHEBI_133072_CHEBI_68505,protomer,protomer,92.0,1
CHEBI_58812,CHEBI_50207,CHEBI_50207_CHEBI_58812,protomer,protomer,95.0,1
CHEBI_60257,CHEBI_114953,CHEBI_114953_CHEBI_60257,protomer,protomer,92.0,1
CHEBI_133496,CHEBI_134532,CHEBI_133496_CHEBI_134532,protomer,protomer,91.0,1
CHEBI_22210,CHEBI_22211,CHEBI_22210_CHEBI_22211,protomer,protomer,82.0,1
CHEBI_61887,CHEBI_40410,CHEBI_40410_CHEBI_61887,protomer,protomer,89.0,1
CHEBI_17170,CHEBI_58040,CHEBI_17170_CHEBI_58040,protomer,protomer,79.0,1
CHEBI_131783,CHEBI_132117,CHEBI_131783_CHEBI_132117,protomer,protomer,95.0,1
CHEBI_192516,CHEBI_144197,CHEBI_144197_CHEBI_192516,protomer,protomer,94.0,1
CHEBI_3205,CHEBI_61192,CHEBI_3205_CHEBI_61192,protomer,protomer,87.0,1
CHEBI_19083,CHEBI_37456,CHEBI_19083_CHEBI_37456,protomer,protomer,93.0,1
CHEBI_30023,CHEBI_15714,CHEBI_15714_CHEBI_30023,protomer,protomer,93.0,1
CHEBI_149713,CHEBI_234108,CHEBI_149713_CHEBI_234108,protomer,protomer,96.0,1
CHEBI_87118,CHEBI_87117,CHEBI_87117_CHEBI_87118,protomer,protomer,92.0,1
CHEBI_131718,CHEBI_132066,CHEBI_131718_CHEBI_132066,protomer,protomer,91.0,1
CHEBI_144061,CHEBI_144844,CHEBI_144061_CHEBI_144844,protomer,protomer,95.0,1
CHEBI_59505,CHEBI_50605,CHEBI_50605_CHEBI_59505,protomer,protomer,94.0,1
CHEBI_11987,CHEBI_18256,CHEBI_11987_CHEBI_18256,protomer,protomer,91.0,1
CHEBI_18360,CHEBI_58460,CHEBI_18360_CHEBI_58460,protomer,protomer,91.0,1
CHEBI_145662,CHEBI_145665,CHEBI_145662_CHEBI_145665,protomer,protomer,92.0,1
CHEBI_57530,CHEBI_15823,CHEBI_15823_CHEBI_57530,protomer,protomer,93.0,1
CHEBI_58538,CHEBI_27951,CHEBI_27951_CHEBI_58538,protomer,protomer,87.0,1
CHEBI_31529,CHEBI_59908,CHEBI_31529_CHEBI_59908,protomer,protomer,86.0,1
CHEBI_35745,CHEBI_35760,CHEBI_35745_CHEBI_35760,protomer,protomer,70.0,1
CHEBI_58854,CHEBI_50972,CHEBI_50972_CHEBI_58854,protomer,protomer,95.0,1
CHEBI_63254,CHEBI_62763,CHEBI_62763_CHEBI_63254,protomer,protomer,96.0,1
CHEBI_167897,CHEBI_68749,CHEBI_167897_CHEBI_68749,protomer,protomer,94.0,1
CHEBI_78345,CHEBI_79189,CHEBI_78345_CHEBI_79189,protomer,protomer,91.0,1
CHEBI_132890,CHEBI_81951,CHEBI_132890_CHEBI_81951,protomer,protomer,94.0,1
CHEBI_46398,CHEBI_15713,CHEBI_15713_CHEBI_46398,protomer,protomer,92.0,1
CHEBI_133533,CHEBI_133532,CHEBI_133532_CHEBI_133533,protomer,protomer,93.0,1
CHEBI_82605,CHEBI_83239,CHEBI_82605_CHEBI_83239,protomer,protomer,92.0,1
CHEBI_136976,CHEBI_137966,CHEBI_136976_CHEBI_137966,protomer,protomer,96.0,1
CHEBI_73709,CHEBI_50613,CHEBI_50613_CHEBI_73709,protomer,protomer,89.0,1
CHEBI_57838,CHEBI_16621,CHEBI_16621_CHEBI_57838,protomer,protomer,83.0,1
CHEBI_84462,CHEBI_85401,CHEBI_84462_CHEBI_85401,protomer,protomer,88.0,1
CHEBI_17684,CHEBI_48309,CHEBI_17684_CHEBI_48309,protomer,protomer,88.0,1
CHEBI_50680,CHEBI_44185,CHEBI_44185_CHEBI_50680,protomer,protomer,97.0,1
CHEBI_58137,CHEBI_17416,CHEBI_17416_CHEBI_58137,protomer,protomer,88.0,1
CHEBI_91190,CHEBI_91191,CHEBI_91190_CHEBI_91191,protomer,protomer,92.0,1
CHEBI_139182,CHEBI_84092,CHEBI_139182_CHEBI_84092,protomer,protomer,95.0,1
CHEBI_131510,CHEBI_131517,CHEBI_131510_CHEBI_131517,protomer,protomer,89.0,1
CHEBI_62419,CHEBI_62247,CHEBI_62247_CHEBI_62419,protomer,protomer,90.0,1
CHEBI_57569,CHEBI_15925,CHEBI_15925_CHEBI_57569,protomer,protomer,88.0,1
CHEBI_79044,CHEBI_82987,CHEBI_79044_CHEBI_82987,protomer,protomer,96.0,1
CHEBI_52439,CHEBI_3489,CHEBI_3489_CHEBI_52439,protomer,protomer,97.0,1
CHEBI_2089,CHEBI_166874,CHEBI_166874_CHEBI_2089,protomer,protomer,93.0,1
CHEBI_2519,CHEBI_65042,CHEBI_2519_CHEBI_65042,protomer,protomer,89.0,1
CHEBI_59131,CHEBI_420128,CHEBI_420128_CHEBI_59131,protomer,protomer,92.0,1
CHEBI_82994,CHEBI_83082,CHEBI_82994_CHEBI_83082,protomer,protomer,92.0,1
CHEBI_35809,CHEBI_35802,CHEBI_35802_CHEBI_35809,protomer,protomer,96.0,1
CHEBI_136436,CHEBI_136581,CHEBI_136436_CHEBI_136581,protomer,protomer,93.0,1
CHEBI_76598,CHEBI_76599,CHEBI_76598_CHEBI_76599,protomer,protomer,81.0,1
CHEBI_133681,CHEBI_82932,CHEBI_133681_CHEBI_82932,protomer,protomer,91.0,1
CHEBI_1178,CHEBI_35128,CHEBI_1178_CHEBI_35128,protomer,protomer,87.0,1
CHEBI_64011,CHEBI_64038,CHEBI_64011_CHEBI_64038,protomer,protomer,86.0,1
CHEBI_36107,CHEBI_36106,CHEBI_36106_CHEBI_36107,protomer,protomer,91.0,1
CHEBI_145902,CHEBI_18082,CHEBI_145902_CHEBI_18082,protomer,protomer,97.0,1
CHEBI_87387,CHEBI_87389,CHEBI_87387_CHEBI_87389,protomer,protomer,91.0,1
CHEBI_77711,CHEBI_18131,CHEBI_18131_CHEBI_77711,protomer,protomer,95.0,1
CHEBI_57549,CHEBI_15874,CHEBI_15874_CHEBI_57549,protomer,protomer,92.0,1
CHEBI_57615,CHEBI_16043,CHEBI_16043_CHEBI_57615,protomer,protomer,93.0,1
CHEBI_31059,CHEBI_75296,CHEBI_31059_CHEBI_75296,protomer,protomer,96.0,1
CHEBI_15775,CHEBI_37440,CHEBI_15775_CHEBI_37440,protomer,protomer,85.0,1
CHEBI_131958,CHEBI_132228,CHEBI_131958_CHEBI_132228,protomer,protomer,95.0,1
CHEBI_53658,CHEBI_29007,CHEBI_29007_CHEBI_53658,protomer,protomer,97.0,1
CHEBI_44639,CHEBI_224366,CHEBI_224366_CHEBI_44639,protomer,protomer,83.0,1
CHEBI_90784,CHEBI_131528,CHEBI_131528_CHEBI_90784,protomer,protomer,95.0,1
CHEBI_11641,CHEBI_37318,CHEBI_11641_CHEBI_37318,protomer,protomer,90.0,1
CHEBI_57830,CHEBI_16596,CHEBI_16596_CHEBI_57830,protomer,protomer,96.0,1
CHEBI_139266,CHEBI_139265,CHEBI_139265_CHEBI_139266,protomer,protomer,95.0,1
CHEBI_133121,CHEBI_133119,CHEBI_133119_CHEBI_133121,protomer,protomer,94.0,1
CHEBI_61267,CHEBI_61280,CHEBI_61267_CHEBI_61280,protomer,protomer,93.0,1
CHEBI_75274,CHEBI_75275,CHEBI_75274_CHEBI_75275,protomer,protomer,93.0,1
CHEBI_28621,CHEBI_132755,CHEBI_132755_CHEBI_28621,protomer,protomer,81.0,1
CHEBI_146372,CHEBI_146309,CHEBI_146309_CHEBI_146372,protomer,protomer,92.0,1
CHEBI_58730,CHEBI_48000,CHEBI_48000_CHEBI_58730,protomer,protomer,92.0,1
CHEBI_59762,CHEBI_44743,CHEBI_44743_CHEBI_59762,protomer,protomer,55.0,1
CHEBI_90933,CHEBI_90934,CHEBI_90933_CHEBI_90934,protomer,protomer,100.0,1
CHEBI_42160,CHEBI_33487,CHEBI_33487_CHEBI_42160,protomer,protomer,89.0,1
CHEBI_132219,CHEBI_132909,CHEBI_132219_CHEBI_132909,protomer,protomer,95.0,1
CHEBI_15237,CHEBI_17195,CHEBI_15237_CHEBI_17195,protomer,protomer,91.0,1
CHEBI_144744,CHEBI_144742,CHEBI_144742_CHEBI_144744,protomer,protomer,94.0,1
CHEBI_133948,CHEBI_136587,CHEBI_133948_CHEBI_136587,protomer,protomer,95.0,1
CHEBI_58890,CHEBI_52402,CHEBI_52402_CHEBI_58890,protomer,protomer,95.0,1
CHEBI_64101,CHEBI_64100,CHEBI_64100_CHEBI_64101,protomer,protomer,100.0,1
CHEBI_90289,CHEBI_90288,CHEBI_90288_CHEBI_90289,protomer,protomer,97.0,1
CHEBI_143277,CHEBI_73173,CHEBI_143277_CHEBI_73173,protomer,protomer,94.0,1
CHEBI_78099,CHEBI_35032,CHEBI_35032_CHEBI_78099,protomer,protomer,95.0,1
CHEBI_49375,CHEBI_190514,CHEBI_190514_CHEBI_49375,protomer,protomer,95.0,1
CHEBI_40536,CHEBI_40520,CHEBI_40520_CHEBI_40536,protomer,protomer,92.0,1
CHEBI_135076,CHEBI_176784,CHEBI_135076_CHEBI_176784,protomer,protomer,87.0,1
CHEBI_76230,CHEBI_6710,CHEBI_6710_CHEBI_76230,protomer,protomer,94.0,1
CHEBI_57980,CHEBI_16996,CHEBI_16996_CHEBI_57980,protomer,protomer,88.0,1
CHEBI_71624,CHEBI_70755,CHEBI_70755_CHEBI_71624,protomer,protomer,86.0,1
CHEBI_58525,CHEBI_27735,CHEBI_27735_CHEBI_58525,protomer,protomer,96.0,1
CHEBI_68611,CHEBI_68609,CHEBI_68609_CHEBI_68611,protomer,protomer,97.0,1
CHEBI_16471,CHEBI_4623,CHEBI_16471_CHEBI_4623,protomer,protomer,88.0,1
CHEBI_137673,CHEBI_79222,CHEBI_137673_CHEBI_79222,protomer,protomer,83.0,1
CHEBI_53664,CHEBI_53647,CHEBI_53647_CHEBI_53664,protomer,protomer,87.0,1
CHEBI_18401,CHEBI_30745,CHEBI_18401_CHEBI_30745,protomer,protomer,92.0,1
CHEBI_139264,CHEBI_139263,CHEBI_139263_CHEBI_139264,protomer,protomer,96.0,1
CHEBI_67260,CHEBI_67264,CHEBI_67260_CHEBI_67264,protomer,protomer,92.0,1
CHEBI_72991,CHEBI_73087,CHEBI_72991_CHEBI_73087,protomer,protomer,92.0,1
CHEBI_90957,CHEBI_90953,CHEBI_90953_CHEBI_90957,protomer,protomer,94.0,1
CHEBI_61665,CHEBI_61664,CHEBI_61664_CHEBI_61665,protomer,protomer,95.0,1
CHEBI_15739,CHEBI_57492,CHEBI_15739_CHEBI_57492,protomer,protomer,83.0,1
CHEBI_62046,CHEBI_62193,CHEBI_62046_CHEBI_62193,protomer,protomer,95.0,1
CHEBI_59248,CHEBI_59246,CHEBI_59246_CHEBI_59248,protomer,protomer,95.0,1
CHEBI_58484,CHEBI_18426,CHEBI_18426_CHEBI_58484,protomer,protomer,90.0,1
CHEBI_58361,CHEBI_18054,CHEBI_18054_CHEBI_58361,protomer,protomer,90.0,1
CHEBI_57989,CHEBI_17028,CHEBI_17028_CHEBI_57989,protomer,protomer,91.0,1
CHEBI_18172,CHEBI_30775,CHEBI_18172_CHEBI_30775,protomer,protomer,88.0,1
CHEBI_74853,CHEBI_75075,CHEBI_74853_CHEBI_75075,protomer,protomer,89.0,1
CHEBI_58861,CHEBI_51284,CHEBI_51284_CHEBI_58861,protomer,protomer,92.0,1
CHEBI_66961,CHEBI_67080,CHEBI_66961_CHEBI_67080,protomer,protomer,96.0,1
CHEBI_36167,CHEBI_46835,CHEBI_36167_CHEBI_46835,protomer,protomer,95.0,1
CHEBI_82769,CHEBI_82768,CHEBI_82768_CHEBI_82769,protomer,protomer,93.0,1
CHEBI_57544,CHEBI_15863,CHEBI_15863_CHEBI_57544,protomer,protomer,92.0,1
CHEBI_58616,CHEBI_29216,CHEBI_29216_CHEBI_58616,protomer,protomer,91.0,1
CHEBI_85550,CHEBI_85910,CHEBI_85550_CHEBI_85910,protomer,protomer,96.0,1
CHEBI_38439,CHEBI_16948,CHEBI_16948_CHEBI_38439,protomer,protomer,93.0,1
CHEBI_178056,CHEBI_68241,CHEBI_178056_CHEBI_68241,protomer,protomer,97.0,1
CHEBI_16780,CHEBI_49255,CHEBI_16780_CHEBI_49255,protomer,protomer,93.0,1
CHEBI_72300,CHEBI_72301,CHEBI_72300_CHEBI_72301,protomer,protomer,97.0,1
CHEBI_32813,CHEBI_17072,CHEBI_17072_CHEBI_32813,protomer,protomer,88.0,1
CHEBI_58561,CHEBI_28307,CHEBI_28307_CHEBI_58561,protomer,protomer,89.0,1
CHEBI_58457,CHEBI_18349,CHEBI_18349_CHEBI_58457,protomer,protomer,89.0,1
CHEBI_167905,CHEBI_167906,CHEBI_167905_CHEBI_167906,protomer,protomer,93.0,1
CHEBI_63622,CHEBI_63647,CHEBI_63622_CHEBI_63647,protomer,protomer,91.0,1
CHEBI_138809,CHEBI_138888,CHEBI_138809_CHEBI_138888,protomer,protomer,90.0,1
CHEBI_188931,CHEBI_188930,CHEBI_188930_CHEBI_188931,protomer,protomer,88.0,1
CHEBI_16628,CHEBI_57840,CHEBI_16628_CHEBI_57840,protomer,protomer,70.0,1
CHEBI_57925,CHEBI_16856,CHEBI_16856_CHEBI_57925,protomer,protomer,88.0,1
CHEBI_140537,CHEBI_27708,CHEBI_140537_CHEBI_27708,protomer,protomer,88.0,1
CHEBI_57777,CHEBI_16453,CHEBI_16453_CHEBI_57777,protomer,protomer,92.0,1
CHEBI_15997,CHEBI_57601,CHEBI_15997_CHEBI_57601,protomer,protomer,85.0,1
CHEBI_16343,CHEBI_57741,CHEBI_16343_CHEBI_57741,protomer,protomer,90.0,1
CHEBI_57904,CHEBI_16809,CHEBI_16809_CHEBI_57904,protomer,protomer,93.0,1
CHEBI_144779,CHEBI_75314,CHEBI_144779_CHEBI_75314,protomer,protomer,92.0,1
CHEBI_35280,CHEBI_44813,CHEBI_35280_CHEBI_44813,protomer,protomer,91.0,1
CHEBI_72951,CHEBI_73084,CHEBI_72951_CHEBI_73084,protomer,protomer,97.0,1
CHEBI_156057,CHEBI_155914,CHEBI_155914_CHEBI_156057,protomer,protomer,92.0,1
CHEBI_74934,CHEBI_32202,CHEBI_32202_CHEBI_74934,protomer,protomer,95.0,1
CHEBI_47892,CHEBI_16099,CHEBI_16099_CHEBI_47892,protomer,protomer,95.0,1
CHEBI_33539,CHEBI_5587,CHEBI_33539_CHEBI_5587,protomer,protomer,86.0,1
CHEBI_57529,CHEBI_15822,CHEBI_15822_CHEBI_57529,protomer,protomer,96.0,1
CHEBI_71417,CHEBI_71431,CHEBI_71417_CHEBI_71431,protomer,protomer,99.0,1
CHEBI_17331,CHEBI_50037,CHEBI_17331_CHEBI_50037,protomer,protomer,93.0,1
CHEBI_133107,CHEBI_133104,CHEBI_133104_CHEBI_133107,protomer,protomer,95.0,1
CHEBI_57978,CHEBI_16992,CHEBI_16992_CHEBI_57978,protomer,protomer,88.0,1
CHEBI_136993,CHEBI_134612,CHEBI_134612_CHEBI_136993,protomer,protomer,87.0,1
CHEBI_16505,CHEBI_57797,CHEBI_16505_CHEBI_57797,protomer,protomer,73.0,1
CHEBI_71326,CHEBI_71328,CHEBI_71326_CHEBI_71328,protomer,protomer,95.0,1
CHEBI_57538,CHEBI_15842,CHEBI_15842_CHEBI_57538,protomer,protomer,92.0,1
CHEBI_76159,CHEBI_32207,CHEBI_32207_CHEBI_76159,protomer,protomer,96.0,1
CHEBI_57700,CHEBI_16256,CHEBI_16256_CHEBI_57700,protomer,protomer,89.0,1
CHEBI_74414,CHEBI_1670,CHEBI_1670_CHEBI_74414,protomer,protomer,92.0,1
CHEBI_16944,CHEBI_40673,CHEBI_16944_CHEBI_40673,protomer,protomer,89.0,1
CHEBI_138358,CHEBI_138400,CHEBI_138358_CHEBI_138400,protomer,protomer,89.0,1
CHEBI_85988,CHEBI_85984,CHEBI_85984_CHEBI_85988,protomer,protomer,95.0,1
CHEBI_72309,CHEBI_72310,CHEBI_72309_CHEBI_72310,protomer,protomer,97.0,1
CHEBI_15353,CHEBI_57289,CHEBI_15353_CHEBI_57289,protomer,protomer,76.0,1
CHEBI_77048,CHEBI_76921,CHEBI_76921_CHEBI_77048,protomer,protomer,89.0,1
CHEBI_9398,CHEBI_142544,CHEBI_142544_CHEBI_9398,protomer,protomer,93.0,1
CHEBI_58092,CHEBI_17287,CHEBI_17287_CHEBI_58092,protomer,protomer,83.0,1
CHEBI_32785,CHEBI_32784,CHEBI_32784_CHEBI_32785,protomer,protomer,93.0,1
CHEBI_48007,CHEBI_58732,CHEBI_48007_CHEBI_58732,protomer,protomer,78.0,1
CHEBI_150868,CHEBI_150867,CHEBI_150867_CHEBI_150868,protomer,protomer,95.0,1
CHEBI_147374,CHEBI_147360,CHEBI_147360_CHEBI_147374,protomer,protomer,96.0,1
CHEBI_133691,CHEBI_133689,CHEBI_133689_CHEBI_133691,protomer,protomer,94.0,1
CHEBI_233695,CHEBI_90001,CHEBI_233695_CHEBI_90001,protomer,protomer,89.0,1
CHEBI_58724,CHEBI_47980,CHEBI_47980_CHEBI_58724,protomer,protomer,82.0,1
CHEBI_57955,CHEBI_16938,CHEBI_16938_CHEBI_57955,protomer,protomer,93.0,1
CHEBI_58866,CHEBI_51793,CHEBI_51793_CHEBI_58866,protomer,protomer,95.0,1
CHEBI_9093,CHEBI_32754,CHEBI_32754_CHEBI_9093,protomer,protomer,86.0,1
CHEBI_229228,CHEBI_28695,CHEBI_229228_CHEBI_28695,protomer,protomer,95.0,1
CHEBI_65041,CHEBI_65032,CHEBI_65032_CHEBI_65041,protomer,protomer,92.0,1
CHEBI_167456,CHEBI_174217,CHEBI_167456_CHEBI_174217,protomer,protomer,94.0,1
CHEBI_63692,CHEBI_63741,CHEBI_63692_CHEBI_63741,protomer,protomer,94.0,1
CHEBI_75303,CHEBI_41362,CHEBI_41362_CHEBI_75303,protomer,protomer,92.0,1
CHEBI_58628,CHEBI_30164,CHEBI_30164_CHEBI_58628,protomer,protomer,83.0,1
CHEBI_133740,CHEBI_90242,CHEBI_133740_CHEBI_90242,protomer,protomer,90.0,1
CHEBI_131800,CHEBI_131806,CHEBI_131800_CHEBI_131806,protomer,protomer,89.0,1
CHEBI_149587,CHEBI_19500,CHEBI_149587_CHEBI_19500,protomer,protomer,86.0,1
CHEBI_87396,CHEBI_87397,CHEBI_87396_CHEBI_87397,protomer,protomer,92.0,1
CHEBI_84295,CHEBI_84294,CHEBI_84294_CHEBI_84295,protomer,protomer,88.0,1
CHEBI_132980,CHEBI_132981,CHEBI_132980_CHEBI_132981,protomer,protomer,88.0,1
CHEBI_51792,CHEBI_51790,CHEBI_51790_CHEBI_51792,protomer,protomer,95.0,1
CHEBI_20435,CHEBI_28886,CHEBI_20435_CHEBI_28886,protomer,protomer,90.0,1
CHEBI_144581,CHEBI_1905,CHEBI_144581_CHEBI_1905,protomer,protomer,94.0,1
CHEBI_61038,CHEBI_61033,CHEBI_61033_CHEBI_61038,protomer,protomer,91.0,1
CHEBI_18361,CHEBI_33019,CHEBI_18361_CHEBI_33019,protomer,protomer,90.0,1
CHEBI_65209,CHEBI_65208,CHEBI_65208_CHEBI_65209,protomer,protomer,96.0,1
CHEBI_180538,CHEBI_88458,CHEBI_180538_CHEBI_88458,protomer,protomer,92.0,1
CHEBI_32544,CHEBI_15940,CHEBI_15940_CHEBI_32544,protomer,protomer,91.0,1
CHEBI_92386,CHEBI_149565,CHEBI_149565_CHEBI_92386,protomer,protomer,88.0,1
CHEBI_58003,CHEBI_17065,CHEBI_17065_CHEBI_58003,protomer,protomer,95.0,1
CHEBI_72297,CHEBI_72302,CHEBI_72297_CHEBI_72302,protomer,protomer,94.0,1
CHEBI_136582,CHEBI_4866,CHEBI_136582_CHEBI_4866,protomer,protomer,96.0,1
CHEBI_67052,CHEBI_27744,CHEBI_27744_CHEBI_67052,protomer,protomer,86.0,1
CHEBI_17240,CHEBI_30838,CHEBI_17240_CHEBI_30838,protomer,protomer,84.0,1
CHEBI_27676,CHEBI_64802,CHEBI_27676_CHEBI_64802,protomer,protomer,91.0,1
CHEBI_196971,CHEBI_165555,CHEBI_165555_CHEBI_196971,protomer,protomer,94.0,1
CHEBI_3231,CHEBI_86302,CHEBI_3231_CHEBI_86302,protomer,protomer,92.0,1
CHEBI_57432,CHEBI_15610,CHEBI_15610_CHEBI_57432,protomer,protomer,96.0,1
CHEBI_17342,CHEBI_58113,CHEBI_17342_CHEBI_58113,protomer,protomer,89.0,1
CHEBI_58670,CHEBI_37011,CHEBI_37011_CHEBI_58670,protomer,protomer,91.0,1
CHEBI_58102,CHEBI_17316,CHEBI_17316_CHEBI_58102,protomer,protomer,90.0,1
CHEBI_132080,CHEBI_132797,CHEBI_132080_CHEBI_132797,protomer,protomer,95.0,1
CHEBI_61283,CHEBI_2981,CHEBI_2981_CHEBI_61283,protomer,protomer,96.0,1
CHEBI_133071,CHEBI_21440,CHEBI_133071_CHEBI_21440,protomer,protomer,97.0,1
CHEBI_234025,CHEBI_2873,CHEBI_234025_CHEBI_2873,protomer,protomer,97.0,1
CHEBI_16187,CHEBI_30912,CHEBI_16187_CHEBI_30912,protomer,protomer,91.0,1
CHEBI_58477,CHEBI_18412,CHEBI_18412_CHEBI_58477,protomer,protomer,83.0,1
CHEBI_48293,CHEBI_48312,CHEBI_48293_CHEBI_48312,protomer,protomer,81.0,1
CHEBI_57557,CHEBI_15899,CHEBI_15899_CHEBI_57557,protomer,protomer,87.0,1
CHEBI_90851,CHEBI_90854,CHEBI_90851_CHEBI_90854,protomer,protomer,93.0,1
CHEBI_27622,CHEBI_20106,CHEBI_20106_CHEBI_27622,protomer,protomer,93.0,1
