id1,id2,pair_id,true_class,predicted_class,score_S,correct_prediction
CHEBI_55355,CHEBI_47356,CHEBI_47356_CHEBI_55355,enantiomer,enantiomer,100.0,1
CHEBI_32864,CHEBI_32868,CHEBI_32864_CHEBI_32868,enantiomer,enantiomer,100.0,1
CHEBI_43445,CHEBI_18027,CHEBI_18027_CHEBI_43445,enantiomer,enantiomer,100.0,1
CHEBI_75126,CHEBI_75131,CHEBI_75126_CHEBI_75131,enantiomer,enantiomer,100.0,1
CHEBI_135777,CHEBI_180904,CHEBI_135777_CHEBI_180904,enantiomer,enantiomer,100.0,1
CHEBI_4093,CHEBI_37741,CHEBI_37741_CHEBI_4093,enantiomer,enantiomer,100.0,1
CHEBI_42724,CHEBI_4469,CHEBI_42724_CHEBI_4469,enantiomer,enantiomer,100.0,1
CHEBI_47,CHEBI_49212,CHEBI_47_CHEBI_49212,enantiomer,enantiomer,100.0,1
CHEBI_75580,CHEBI_75578,CHEBI_75578_CHEBI_75580,enantiomer,enantiomer,100.0,1
CHEBI_83008,CHEBI_83009,CHEBI_83008_CHEBI_83009,enantiomer,enantiomer,100.0,1
CHEBI_75374,CHEBI_75373,CHEBI_75373_CHEBI_75374,enantiomer,enantiomer,100.0,1
CHEBI_75999,CHEBI_76001,CHEBI_75999_CHEBI_76001,enantiomer,enantiomer,100.0,1
CHEBI_59842,CHEBI_59843,CHEBI_59842_CHEBI_59843,enantiomer,enantiomer,100.0,1
CHEBI_82867,CHEBI_82868,CHEBI_82867_CHEBI_82868,enantiomer,enantiomer,100.0,1
CHEBI_58667,CHEBI_17388,CHEBI_17388_CHEBI_58667,enantiomer,enantiomer,100.0,1
CHEBI_17428,CHEBI_16718,CHEBI_16718_CHEBI_17428,enantiomer,enantiomer,100.0,1
CHEBI_6885,CHEBI_50794,CHEBI_50794_CHEBI_6885,enantiomer,enantiomer,100.0,1
CHEBI_49162,CHEBI_49158,CHEBI_49158_CHEBI_49162,enantiomer,enantiomer,100.0,1
CHEBI_77602,CHEBI_77603,CHEBI_77602_CHEBI_77603,enantiomer,enantiomer,100.0,1
CHEBI_32608,CHEBI_32604,CHEBI_32604_CHEBI_32608,enantiomer,enantiomer,100.0,1
CHEBI_155877,CHEBI_149545,CHEBI_149545_CHEBI_155877,enantiomer,enantiomer,100.0,1
CHEBI_100,CHEBI_6714,CHEBI_100_CHEBI_6714,enantiomer,enantiomer,100.0,1
CHEBI_138608,CHEBI_138588,CHEBI_138588_CHEBI_138608,enantiomer,enantiomer,100.0,1
CHEBI_48031,CHEBI_48032,CHEBI_48031_CHEBI_48032,enantiomer,enantiomer,100.0,1
CHEBI_138006,CHEBI_138003,CHEBI_138003_CHEBI_138006,enantiomer,enantiomer,100.0,1
CHEBI_59846,CHEBI_59847,CHEBI_59846_CHEBI_59847,enantiomer,enantiomer,100.0,1
CHEBI_76118,CHEBI_76115,CHEBI_76115_CHEBI_76118,enantiomer,enantiomer,100.0,1
CHEBI_87744,CHEBI_87743,CHEBI_87743_CHEBI_87744,enantiomer,enantiomer,100.0,1
CHEBI_20,CHEBI_89,CHEBI_20_CHEBI_89,enantiomer,enantiomer,100.0,1
CHEBI_42106,CHEBI_42170,CHEBI_42106_CHEBI_42170,enantiomer,enantiomer,100.0,1
CHEBI_39162,CHEBI_17688,CHEBI_17688_CHEBI_39162,enantiomer,enantiomer,100.0,1
CHEBI_48095,CHEBI_37724,CHEBI_37724_CHEBI_48095,enantiomer,enantiomer,100.0,1
CHEBI_143260,CHEBI_143259,CHEBI_143259_CHEBI_143260,enantiomer,enantiomer,100.0,1
CHEBI_59256,CHEBI_59255,CHEBI_59255_CHEBI_59256,enantiomer,enantiomer,100.0,1
CHEBI_77423,CHEBI_77422,CHEBI_77422_CHEBI_77423,enantiomer,enantiomer,100.0,1
CHEBI_51862,CHEBI_51861,CHEBI_51861_CHEBI_51862,enantiomer,enantiomer,100.0,1
CHEBI_7959,CHEBI_50869,CHEBI_50869_CHEBI_7959,enantiomer,enantiomer,100.0,1
CHEBI_32777,CHEBI_32759,CHEBI_32759_CHEBI_32777,enantiomer,enantiomer,100.0,1
CHEBI_133214,CHEBI_133215,CHEBI_133214_CHEBI_133215,enantiomer,enantiomer,100.0,1
CHEBI_51329,CHEBI_144552,CHEBI_144552_CHEBI_51329,enantiomer,enantiomer,100.0,1
CHEBI_53,CHEBI_129,CHEBI_129_CHEBI_53,enantiomer,enantiomer,100.0,1
CHEBI_30797,CHEBI_30796,CHEBI_30796_CHEBI_30797,enantiomer,enantiomer,100.0,1
CHEBI_43065,CHEBI_32978,CHEBI_32978_CHEBI_43065,enantiomer,enantiomer,100.0,1
CHEBI_138118,CHEBI_138119,CHEBI_138118_CHEBI_138119,enantiomer,enantiomer,100.0,1
CHEBI_177086,CHEBI_177085,CHEBI_177085_CHEBI_177086,enantiomer,enantiomer,100.0,1
CHEBI_50029,CHEBI_50028,CHEBI_50028_CHEBI_50029,enantiomer,enantiomer,100.0,1
CHEBI_48447,CHEBI_48446,CHEBI_48446_CHEBI_48447,enantiomer,enantiomer,100.0,1
CHEBI_32637,CHEBI_32631,CHEBI_32631_CHEBI_32637,enantiomer,enantiomer,100.0,1
CHEBI_137116,CHEBI_137152,CHEBI_137116_CHEBI_137152,enantiomer,enantiomer,100.0,1
CHEBI_131501,CHEBI_131500,CHEBI_131500_CHEBI_131501,enantiomer,enantiomer,100.0,1
CHEBI_39337,CHEBI_39338,CHEBI_39337_CHEBI_39338,enantiomer,enantiomer,100.0,1
CHEBI_193073,CHEBI_82799,CHEBI_193073_CHEBI_82799,enantiomer,enantiomer,100.0,1
CHEBI_49071,CHEBI_49070,CHEBI_49070_CHEBI_49071,enantiomer,enantiomer,100.0,1
CHEBI_47014,CHEBI_47015,CHEBI_47014_CHEBI_47015,enantiomer,enantiomer,100.0,1
CHEBI_10576,CHEBI_142493,CHEBI_10576_CHEBI_142493,enantiomer,enantiomer,100.0,1
CHEBI_110390,CHEBI_110424,CHEBI_110390_CHEBI_110424,enantiomer,enantiomer,100.0,1
CHEBI_15589,CHEBI_15588,CHEBI_15588_CHEBI_15589,enantiomer,enantiomer,100.0,1
CHEBI_144038,CHEBI_144031,CHEBI_144031_CHEBI_144038,enantiomer,enantiomer,100.0,1
CHEBI_137948,CHEBI_137945,CHEBI_137945_CHEBI_137948,enantiomer,enantiomer,100.0,1
CHEBI_76950,CHEBI_76943,CHEBI_76943_CHEBI_76950,enantiomer,enantiomer,100.0,1
CHEBI_74324,CHEBI_32398,CHEBI_32398_CHEBI_74324,enantiomer,enantiomer,100.0,1
CHEBI_41595,CHEBI_36515,CHEBI_36515_CHEBI_41595,enantiomer,enantiomer,100.0,1
CHEBI_141111,CHEBI_141109,CHEBI_141109_CHEBI_141111,enantiomer,enantiomer,100.0,1
CHEBI_50900,CHEBI_6443,CHEBI_50900_CHEBI_6443,enantiomer,enantiomer,100.0,1
CHEBI_18039,CHEBI_35265,CHEBI_18039_CHEBI_35265,enantiomer,enantiomer,100.0,1
CHEBI_59305,CHEBI_59304,CHEBI_59304_CHEBI_59305,enantiomer,enantiomer,100.0,1
CHEBI_76120,CHEBI_76116,CHEBI_76116_CHEBI_76120,enantiomer,enantiomer,100.0,1
CHEBI_153,CHEBI_50232,CHEBI_153_CHEBI_50232,enantiomer,enantiomer,100.0,1
CHEBI_49208,CHEBI_49213,CHEBI_49208_CHEBI_49213,enantiomer,enantiomer,100.0,1
CHEBI_126352,CHEBI_126432,CHEBI_126352_CHEBI_126432,enantiomer,enantiomer,100.0,1
CHEBI_18226,CHEBI_17532,CHEBI_17532_CHEBI_18226,enantiomer,enantiomer,100.0,1
CHEBI_32666,CHEBI_32673,CHEBI_32666_CHEBI_32673,enantiomer,enantiomer,100.0,1
CHEBI_149443,CHEBI_149444,CHEBI_149443_CHEBI_149444,enantiomer,enantiomer,100.0,1
CHEBI_83558,CHEBI_83559,CHEBI_83558_CHEBI_83559,enantiomer,enantiomer,100.0,1
CHEBI_48790,CHEBI_48786,CHEBI_48786_CHEBI_48790,enantiomer,enantiomer,100.0,1
CHEBI_32435,CHEBI_32431,CHEBI_32431_CHEBI_32435,enantiomer,enantiomer,100.0,1
CHEBI_17167,CHEBI_18041,CHEBI_17167_CHEBI_18041,enantiomer,enantiomer,100.0,1
CHEBI_62752,CHEBI_62751,CHEBI_62751_CHEBI_62752,enantiomer,enantiomer,100.0,1
CHEBI_49282,CHEBI_49286,CHEBI_49282_CHEBI_49286,enantiomer,enantiomer,100.0,1
CHEBI_141489,CHEBI_141488,CHEBI_141488_CHEBI_141489,enantiomer,enantiomer,100.0,1
CHEBI_177024,CHEBI_231969,CHEBI_177024_CHEBI_231969,enantiomer,enantiomer,100.0,1
CHEBI_59479,CHEBI_59480,CHEBI_59479_CHEBI_59480,enantiomer,enantiomer,100.0,1
CHEBI_63081,CHEBI_408174,CHEBI_408174_CHEBI_63081,enantiomer,enantiomer,100.0,1
CHEBI_142858,CHEBI_142859,CHEBI_142858_CHEBI_142859,enantiomer,enantiomer,100.0,1
CHEBI_21077,CHEBI_87765,CHEBI_21077_CHEBI_87765,enantiomer,enantiomer,100.0,1
CHEBI_50009,CHEBI_50008,CHEBI_50008_CHEBI_50009,enantiomer,enantiomer,100.0,1
CHEBI_15978,CHEBI_16221,CHEBI_15978_CHEBI_16221,enantiomer,enantiomer,100.0,1
CHEBI_28985,CHEBI_28982,CHEBI_28982_CHEBI_28985,enantiomer,enantiomer,100.0,1
CHEBI_77594,CHEBI_77595,CHEBI_77594_CHEBI_77595,enantiomer,enantiomer,100.0,1
CHEBI_134275,CHEBI_47693,CHEBI_134275_CHEBI_47693,enantiomer,enantiomer,100.0,1
CHEBI_139239,CHEBI_139270,CHEBI_139239_CHEBI_139270,enantiomer,enantiomer,100.0,1
CHEBI_145205,CHEBI_50579,CHEBI_145205_CHEBI_50579,enantiomer,enantiomer,100.0,1
CHEBI_78393,CHEBI_78394,CHEBI_78393_CHEBI_78394,enantiomer,enantiomer,100.0,1
CHEBI_39119,CHEBI_39122,CHEBI_39119_CHEBI_39122,enantiomer,enantiomer,100.0,1
CHEBI_83592,CHEBI_83595,CHEBI_83592_CHEBI_83595,enantiomer,enantiomer,100.0,1
CHEBI_53760,CHEBI_53762,CHEBI_53760_CHEBI_53762,enantiomer,enantiomer,100.0,1
CHEBI_28918,CHEBI_40751,CHEBI_28918_CHEBI_40751,enantiomer,enantiomer,100.0,1
CHEBI_32442,CHEBI_32449,CHEBI_32442_CHEBI_32449,enantiomer,enantiomer,100.0,1
CHEBI_83270,CHEBI_83269,CHEBI_83269_CHEBI_83270,enantiomer,enantiomer,100.0,1
CHEBI_32672,CHEBI_32665,CHEBI_32665_CHEBI_32672,enantiomer,enantiomer,100.0,1
CHEBI_32650,CHEBI_32656,CHEBI_32650_CHEBI_32656,enantiomer,enantiomer,100.0,1
CHEBI_143877,CHEBI_57877,CHEBI_143877_CHEBI_57877,enantiomer,enantiomer,100.0,1
CHEBI_48527,CHEBI_43035,CHEBI_43035_CHEBI_48527,enantiomer,enantiomer,100.0,1
CHEBI_139033,CHEBI_139034,CHEBI_139033_CHEBI_139034,enantiomer,enantiomer,100.0,1
CHEBI_17118,CHEBI_37617,CHEBI_17118_CHEBI_37617,enantiomer,enantiomer,100.0,1
CHEBI_34496,CHEBI_78730,CHEBI_34496_CHEBI_78730,enantiomer,enantiomer,100.0,1
CHEBI_83597,CHEBI_83596,CHEBI_83596_CHEBI_83597,enantiomer,enantiomer,100.0,1
CHEBI_51058,CHEBI_51059,CHEBI_51058_CHEBI_51059,enantiomer,enantiomer,100.0,1
CHEBI_15408,CHEBI_6041,CHEBI_15408_CHEBI_6041,enantiomer,enantiomer,100.0,1
CHEBI_75471,CHEBI_75569,CHEBI_75471_CHEBI_75569,enantiomer,enantiomer,100.0,1
CHEBI_16387,CHEBI_17041,CHEBI_16387_CHEBI_17041,enantiomer,enantiomer,100.0,1
CHEBI_9577,CHEBI_50043,CHEBI_50043_CHEBI_9577,enantiomer,enantiomer,100.0,1
CHEBI_3828,CHEBI_437678,CHEBI_3828_CHEBI_437678,enantiomer,enantiomer,100.0,1
CHEBI_83655,CHEBI_83653,CHEBI_83653_CHEBI_83655,enantiomer,enantiomer,100.0,1
CHEBI_143880,CHEBI_143879,CHEBI_143879_CHEBI_143880,enantiomer,enantiomer,100.0,1
CHEBI_60893,CHEBI_17576,CHEBI_17576_CHEBI_60893,enantiomer,enantiomer,100.0,1
CHEBI_9399,CHEBI_142550,CHEBI_142550_CHEBI_9399,enantiomer,enantiomer,100.0,1
CHEBI_28151,CHEBI_30939,CHEBI_28151_CHEBI_30939,enantiomer,enantiomer,100.0,1
CHEBI_42280,CHEBI_37000,CHEBI_37000_CHEBI_42280,enantiomer,enantiomer,100.0,1
CHEBI_32948,CHEBI_32947,CHEBI_32947_CHEBI_32948,enantiomer,enantiomer,100.0,1
CHEBI_27667,CHEBI_37620,CHEBI_27667_CHEBI_37620,enantiomer,enantiomer,100.0,1
CHEBI_77072,CHEBI_77071,CHEBI_77071_CHEBI_77072,enantiomer,enantiomer,100.0,1
CHEBI_75537,CHEBI_75536,CHEBI_75536_CHEBI_75537,enantiomer,enantiomer,100.0,1
CHEBI_76955,CHEBI_76953,CHEBI_76953_CHEBI_76955,enantiomer,enantiomer,100.0,1
CHEBI_47796,CHEBI_47795,CHEBI_47795_CHEBI_47796,enantiomer,enantiomer,100.0,1
CHEBI_156271,CHEBI_156284,CHEBI_156271_CHEBI_156284,enantiomer,enantiomer,100.0,1
CHEBI_55393,CHEBI_55358,CHEBI_55358_CHEBI_55393,enantiomer,enantiomer,100.0,1
CHEBI_47002,CHEBI_47005,CHEBI_47002_CHEBI_47005,enantiomer,enantiomer,100.0,1
CHEBI_145753,CHEBI_145758,CHEBI_145753_CHEBI_145758,enantiomer,enantiomer,100.0,1
CHEBI_17721,CHEBI_38113,CHEBI_17721_CHEBI_38113,enantiomer,enantiomer,78.0,1
CHEBI_132251,CHEBI_132247,CHEBI_132247_CHEBI_132251,enantiomer,enantiomer,100.0,1
CHEBI_60360,CHEBI_60359,CHEBI_60359_CHEBI_60360,enantiomer,enantiomer,100.0,1
CHEBI_59820,CHEBI_59822,CHEBI_59820_CHEBI_59822,enantiomer,enantiomer,100.0,1
CHEBI_149673,CHEBI_57295,CHEBI_149673_CHEBI_57295,enantiomer,enantiomer,100.0,1
CHEBI_38719,CHEBI_38720,CHEBI_38719_CHEBI_38720,enantiomer,enantiomer,100.0,1
CHEBI_82858,CHEBI_82859,CHEBI_82858_CHEBI_82859,enantiomer,enantiomer,100.0,1
CHEBI_46983,CHEBI_6182,CHEBI_46983_CHEBI_6182,enantiomer,enantiomer,100.0,1
CHEBI_59185,CHEBI_59184,CHEBI_59184_CHEBI_59185,enantiomer,enantiomer,100.0,1
CHEBI_83646,CHEBI_83647,CHEBI_83646_CHEBI_83647,enantiomer,enantiomer,100.0,1
CHEBI_49219,CHEBI_49218,CHEBI_49218_CHEBI_49219,enantiomer,enantiomer,100.0,1
CHEBI_60842,CHEBI_60840,CHEBI_60840_CHEBI_60842,enantiomer,enantiomer,100.0,1
CHEBI_37681,CHEBI_37675,CHEBI_37675_CHEBI_37681,enantiomer,enantiomer,100.0,1
CHEBI_2365,CHEBI_28937,CHEBI_2365_CHEBI_28937,enantiomer,enantiomer,100.0,1
CHEBI_51014,CHEBI_45389,CHEBI_45389_CHEBI_51014,enantiomer,enantiomer,100.0,1
CHEBI_233610,CHEBI_233609,CHEBI_233609_CHEBI_233610,enantiomer,enantiomer,100.0,1
CHEBI_38109,CHEBI_6198,CHEBI_38109_CHEBI_6198,enantiomer,enantiomer,100.0,1
CHEBI_32776,CHEBI_32763,CHEBI_32763_CHEBI_32776,enantiomer,enantiomer,100.0,1
CHEBI_77606,CHEBI_77607,CHEBI_77606_CHEBI_77607,enantiomer,enantiomer,100.0,1
CHEBI_137167,CHEBI_137166,CHEBI_137166_CHEBI_137167,enantiomer,enantiomer,100.0,1
CHEBI_45525,CHEBI_38655,CHEBI_38655_CHEBI_45525,enantiomer,enantiomer,100.0,1
CHEBI_83607,CHEBI_83608,CHEBI_83607_CHEBI_83608,enantiomer,enantiomer,100.0,1
CHEBI_38246,CHEBI_38245,CHEBI_38245_CHEBI_38246,enantiomer,enantiomer,100.0,1
CHEBI_83730,CHEBI_83731,CHEBI_83730_CHEBI_83731,enantiomer,enantiomer,100.0,1
CHEBI_37005,CHEBI_6151,CHEBI_37005_CHEBI_6151,enantiomer,enantiomer,100.0,1
CHEBI_16313,CHEBI_17203,CHEBI_16313_CHEBI_17203,enantiomer,enantiomer,100.0,1
CHEBI_15390,CHEBI_15391,CHEBI_15390_CHEBI_15391,enantiomer,enantiomer,100.0,1
CHEBI_32526,CHEBI_32513,CHEBI_32513_CHEBI_32526,enantiomer,enantiomer,100.0,1
CHEBI_139077,CHEBI_139078,CHEBI_139077_CHEBI_139078,enantiomer,enantiomer,100.0,1
CHEBI_141610,CHEBI_58125,CHEBI_141610_CHEBI_58125,enantiomer,enantiomer,100.0,1
CHEBI_139543,CHEBI_139585,CHEBI_139543_CHEBI_139585,enantiomer,enantiomer,100.0,1
CHEBI_46430,CHEBI_18145,CHEBI_18145_CHEBI_46430,enantiomer,enantiomer,100.0,1
CHEBI_59959,CHEBI_59958,CHEBI_59958_CHEBI_59959,enantiomer,enantiomer,100.0,1
CHEBI_125833,CHEBI_125805,CHEBI_125805_CHEBI_125833,enantiomer,enantiomer,100.0,1
CHEBI_83759,CHEBI_83761,CHEBI_83759_CHEBI_83761,enantiomer,enantiomer,100.0,1
CHEBI_63237,CHEBI_60961,CHEBI_60961_CHEBI_63237,enantiomer,enantiomer,100.0,1
CHEBI_77814,CHEBI_77815,CHEBI_77814_CHEBI_77815,enantiomer,enantiomer,100.0,1
CHEBI_83933,CHEBI_83932,CHEBI_83932_CHEBI_83933,enantiomer,enantiomer,100.0,1
CHEBI_142229,CHEBI_141994,CHEBI_141994_CHEBI_142229,enantiomer,enantiomer,100.0,1
CHEBI_43703,CHEBI_28645,CHEBI_28645_CHEBI_43703,enantiomer,enantiomer,100.0,1
CHEBI_58413,CHEBI_58182,CHEBI_58182_CHEBI_58413,enantiomer,enantiomer,100.0,1
CHEBI_83720,CHEBI_83722,CHEBI_83720_CHEBI_83722,enantiomer,enantiomer,100.0,1
CHEBI_18515,CHEBI_50244,CHEBI_18515_CHEBI_50244,enantiomer,enantiomer,100.0,1
CHEBI_48673,CHEBI_48648,CHEBI_48648_CHEBI_48673,enantiomer,enantiomer,100.0,1
CHEBI_32742,CHEBI_32747,CHEBI_32742_CHEBI_32747,enantiomer,enantiomer,100.0,1
CHEBI_76267,CHEBI_76268,CHEBI_76267_CHEBI_76268,enantiomer,enantiomer,100.0,1
CHEBI_228211,CHEBI_228219,CHEBI_228211_CHEBI_228219,enantiomer,enantiomer,100.0,1
CHEBI_32494,CHEBI_32486,CHEBI_32486_CHEBI_32494,enantiomer,enantiomer,100.0,1
CHEBI_136598,CHEBI_16303,CHEBI_136598_CHEBI_16303,enantiomer,enantiomer,100.0,1
CHEBI_78417,CHEBI_78418,CHEBI_78417_CHEBI_78418,enantiomer,enantiomer,100.0,1
CHEBI_55392,CHEBI_55357,CHEBI_55357_CHEBI_55392,enantiomer,enantiomer,100.0,1
CHEBI_39589,CHEBI_144094,CHEBI_144094_CHEBI_39589,enantiomer,enantiomer,100.0,1
CHEBI_42255,CHEBI_71227,CHEBI_42255_CHEBI_71227,enantiomer,enantiomer,100.0,1
CHEBI_86261,CHEBI_15604,CHEBI_15604_CHEBI_86261,enantiomer,enantiomer,100.0,1
CHEBI_77459,CHEBI_77458,CHEBI_77458_CHEBI_77459,enantiomer,enantiomer,100.0,1
CHEBI_145503,CHEBI_145502,CHEBI_145502_CHEBI_145503,enantiomer,enantiomer,100.0,1
CHEBI_59180,CHEBI_59179,CHEBI_59179_CHEBI_59180,enantiomer,enantiomer,100.0,1
CHEBI_37729,CHEBI_41005,CHEBI_37729_CHEBI_41005,enantiomer,enantiomer,100.0,1
CHEBI_18703,CHEBI_30633,CHEBI_18703_CHEBI_30633,enantiomer,enantiomer,100.0,1
CHEBI_4466,CHEBI_48555,CHEBI_4466_CHEBI_48555,enantiomer,enantiomer,100.0,1
CHEBI_60781,CHEBI_60780,CHEBI_60780_CHEBI_60781,enantiomer,enantiomer,100.0,1
CHEBI_83011,CHEBI_83012,CHEBI_83011_CHEBI_83012,enantiomer,enantiomer,100.0,1
CHEBI_84018,CHEBI_84020,CHEBI_84018_CHEBI_84020,enantiomer,enantiomer,100.0,1
CHEBI_75712,CHEBI_75703,CHEBI_75703_CHEBI_75712,enantiomer,enantiomer,100.0,1
CHEBI_77454,CHEBI_77453,CHEBI_77453_CHEBI_77454,enantiomer,enantiomer,100.0,1
CHEBI_133765,CHEBI_133766,CHEBI_133765_CHEBI_133766,enantiomer,enantiomer,100.0,1
CHEBI_88314,CHEBI_88315,CHEBI_88314_CHEBI_88315,enantiomer,enantiomer,100.0,1
CHEBI_64298,CHEBI_15395,CHEBI_15395_CHEBI_64298,enantiomer,enantiomer,100.0,1
CHEBI_86995,CHEBI_86993,CHEBI_86993_CHEBI_86995,enantiomer,enantiomer,100.0,1
CHEBI_63704,CHEBI_132906,CHEBI_132906_CHEBI_63704,enantiomer,enantiomer,100.0,1
CHEBI_149304,CHEBI_143624,CHEBI_143624_CHEBI_149304,enantiomer,enantiomer,100.0,1
CHEBI_49845,CHEBI_37597,CHEBI_37597_CHEBI_49845,enantiomer,enantiomer,100.0,1
CHEBI_21332,CHEBI_21040,CHEBI_21040_CHEBI_21332,enantiomer,enantiomer,100.0,1
CHEBI_53764,CHEBI_53765,CHEBI_53764_CHEBI_53765,enantiomer,enantiomer,100.0,1
CHEBI_60775,CHEBI_60776,CHEBI_60775_CHEBI_60776,enantiomer,enantiomer,100.0,1
CHEBI_61737,CHEBI_9578,CHEBI_61737_CHEBI_9578,enantiomer,enantiomer,100.0,1
CHEBI_145403,CHEBI_145404,CHEBI_145403_CHEBI_145404,enantiomer,enantiomer,100.0,1
CHEBI_83337,CHEBI_83333,CHEBI_83333_CHEBI_83337,enantiomer,enantiomer,100.0,1
CHEBI_73030,CHEBI_99,CHEBI_73030_CHEBI_99,enantiomer,enantiomer,100.0,1
CHEBI_83286,CHEBI_83285,CHEBI_83285_CHEBI_83286,enantiomer,enantiomer,100.0,1
CHEBI_53290,CHEBI_53292,CHEBI_53290_CHEBI_53292,enantiomer,enantiomer,100.0,1
CHEBI_147367,CHEBI_147368,CHEBI_147367_CHEBI_147368,enantiomer,enantiomer,100.0,1
CHEBI_28146,CHEBI_17746,CHEBI_17746_CHEBI_28146,enantiomer,enantiomer,100.0,1
CHEBI_90100,CHEBI_90103,CHEBI_90100_CHEBI_90103,enantiomer,enantiomer,100.0,1
CHEBI_49164,CHEBI_49160,CHEBI_49160_CHEBI_49164,enantiomer,enantiomer,100.0,1
CHEBI_83252,CHEBI_106738,CHEBI_106738_CHEBI_83252,enantiomer,enantiomer,100.0,1
CHEBI_81785,CHEBI_86429,CHEBI_81785_CHEBI_86429,enantiomer,enantiomer,100.0,1
CHEBI_59540,CHEBI_40133,CHEBI_40133_CHEBI_59540,enantiomer,enantiomer,100.0,1
CHEBI_149542,CHEBI_149539,CHEBI_149539_CHEBI_149542,enantiomer,enantiomer,100.0,1
CHEBI_32524,CHEBI_32511,CHEBI_32511_CHEBI_32524,enantiomer,enantiomer,100.0,1
CHEBI_142227,CHEBI_141995,CHEBI_141995_CHEBI_142227,enantiomer,enantiomer,100.0,1
CHEBI_83669,CHEBI_83671,CHEBI_83669_CHEBI_83671,enantiomer,enantiomer,100.0,1
CHEBI_167308,CHEBI_136003,CHEBI_136003_CHEBI_167308,enantiomer,enantiomer,100.0,1
CHEBI_133989,CHEBI_134110,CHEBI_133989_CHEBI_134110,enantiomer,enantiomer,100.0,1
CHEBI_149678,CHEBI_145808,CHEBI_145808_CHEBI_149678,enantiomer,enantiomer,100.0,1
CHEBI_371,CHEBI_36750,CHEBI_36750_CHEBI_371,enantiomer,enantiomer,100.0,1
CHEBI_146224,CHEBI_146225,CHEBI_146224_CHEBI_146225,enantiomer,enantiomer,100.0,1
CHEBI_131964,CHEBI_131965,CHEBI_131964_CHEBI_131965,enantiomer,enantiomer,100.0,1
CHEBI_41837,CHEBI_42147,CHEBI_41837_CHEBI_42147,enantiomer,enantiomer,100.0,1
CHEBI_137368,CHEBI_137354,CHEBI_137354_CHEBI_137368,enantiomer,enantiomer,100.0,1
CHEBI_28261,CHEBI_28660,CHEBI_28261_CHEBI_28660,enantiomer,enantiomer,100.0,1
CHEBI_27904,CHEBI_21288,CHEBI_21288_CHEBI_27904,enantiomer,enantiomer,100.0,1
CHEBI_82626,CHEBI_57446,CHEBI_57446_CHEBI_82626,enantiomer,enantiomer,100.0,1
CHEBI_39102,CHEBI_39100,CHEBI_39100_CHEBI_39102,enantiomer,enantiomer,100.0,1
CHEBI_32826,CHEBI_28718,CHEBI_28718_CHEBI_32826,enantiomer,enantiomer,100.0,1
CHEBI_145483,CHEBI_145480,CHEBI_145480_CHEBI_145483,enantiomer,enantiomer,100.0,1
CHEBI_48934,CHEBI_41,CHEBI_41_CHEBI_48934,enantiomer,enantiomer,100.0,1
CHEBI_78731,CHEBI_34497,CHEBI_34497_CHEBI_78731,enantiomer,enantiomer,100.0,1
CHEBI_76137,CHEBI_10556,CHEBI_10556_CHEBI_76137,enantiomer,enantiomer,100.0,1
CHEBI_155878,CHEBI_86061,CHEBI_155878_CHEBI_86061,enantiomer,enantiomer,100.0,1
CHEBI_131764,CHEBI_131765,CHEBI_131764_CHEBI_131765,enantiomer,enantiomer,100.0,1
CHEBI_60129,CHEBI_60131,CHEBI_60129_CHEBI_60131,enantiomer,enantiomer,100.0,1
CHEBI_82812,CHEBI_82816,CHEBI_82812_CHEBI_82816,enantiomer,enantiomer,100.0,1
CHEBI_36793,CHEBI_36794,CHEBI_36793_CHEBI_36794,enantiomer,enantiomer,100.0,1
CHEBI_57958,CHEBI_136670,CHEBI_136670_CHEBI_57958,enantiomer,enantiomer,100.0,1
CHEBI_49076,CHEBI_49078,CHEBI_49076_CHEBI_49078,enantiomer,enantiomer,100.0,1
CHEBI_147359,CHEBI_147360,CHEBI_147359_CHEBI_147360,enantiomer,enantiomer,100.0,1
CHEBI_147388,CHEBI_147389,CHEBI_147388_CHEBI_147389,enantiomer,enantiomer,100.0,1
CHEBI_86051,CHEBI_18102,CHEBI_18102_CHEBI_86051,enantiomer,enantiomer,100.0,1
CHEBI_178009,CHEBI_178110,CHEBI_178009_CHEBI_178110,enantiomer,enantiomer,100.0,1
CHEBI_27765,CHEBI_49257,CHEBI_27765_CHEBI_49257,enantiomer,enantiomer,100.0,1
CHEBI_60349,CHEBI_60348,CHEBI_60348_CHEBI_60349,enantiomer,enantiomer,100.0,1
CHEBI_35322,CHEBI_35321,CHEBI_35321_CHEBI_35322,enantiomer,enantiomer,100.0,1
CHEBI_147372,CHEBI_147371,CHEBI_147371_CHEBI_147372,enantiomer,enantiomer,100.0,1
CHEBI_87724,CHEBI_87725,CHEBI_87724_CHEBI_87725,enantiomer,enantiomer,100.0,1
CHEBI_83688,CHEBI_83689,CHEBI_83688_CHEBI_83689,enantiomer,enantiomer,100.0,1
CHEBI_15629,CHEBI_34487,CHEBI_15629_CHEBI_34487,enantiomer,enantiomer,100.0,1
CHEBI_136659,CHEBI_136660,CHEBI_136659_CHEBI_136660,enantiomer,enantiomer,100.0,1
CHEBI_36102,CHEBI_36103,CHEBI_36102_CHEBI_36103,enantiomer,enantiomer,100.0,1
CHEBI_144371,CHEBI_144373,CHEBI_144371_CHEBI_144373,enantiomer,enantiomer,100.0,1
