chebi_id,hmdb_id
CHEBI:39980,HMDB0000428
CHEBI:39992,HMDB0011601
CHEBI:40009,HMDB0014405
CHEBI:40035,HMDB0246511
CHEBI:40036,HMDB0245804
CHEBI:40050,HMDB0014839
CHEBI:40071,HMDB0246338
CHEBI:40096,HMDB0059647
CHEBI:40101,HMDB0060397
CHEBI:40116,HMDB0034237
CHEBI:40131,HMDB0002043
CHEBI:40154,HMDB0060396
CHEBI:4019,HMDB0033983
CHEBI:40235,HMDB0245509
CHEBI:40237,HMDB0015390
CHEBI:4024,HMDB0015114
CHEBI:40260,HMDB0011612
CHEBI:4027,HMDB0014672
CHEBI:40279,HMDB0014581
CHEBI:40303,HMDB0014372
CHEBI:40304,HMDB0003333
CHEBI:4034,HMDB0249116
CHEBI:40356,HMDB0000212
CHEBI:40407,HMDB0304080
CHEBI:40410,HMDB0000532
CHEBI:4042,HMDB0243566
CHEBI:40443,HMDB0246546
CHEBI:40448,HMDB0248468
CHEBI:4045,HMDB0034853
CHEBI:4046,HMDB0014578
CHEBI:4047,HMDB0000078
CHEBI:404903,HMDB0014448
CHEBI:40519,HMDB0247997
CHEBI:40521,HMDB0004620
CHEBI:405237,HMDB0002706
CHEBI:40526,HMDB0240713
CHEBI:40538,HMDB0033871
CHEBI:40547,HMDB0062225
CHEBI:40595,HMDB0001058
CHEBI:40618,HMDB0248318
CHEBI:40673,HMDB0006454
CHEBI:40678,HMDB0243820
CHEBI:40682,HMDB0094649
CHEBI:40753,HMDB0248459
CHEBI:40782,HMDB0245029
CHEBI:40799,HMDB0003422
CHEBI:40810,HMDB0245504
CHEBI:40813,HMDB0001101
CHEBI:408174,HMDB0015399
CHEBI:40823,HMDB0248327
CHEBI:4083,HMDB0060466
CHEBI:40836,HMDB0000412
CHEBI:40850,HMDB0247424
CHEBI:40863,HMDB0245799
CHEBI:40886,HMDB0000646
CHEBI:40933,HMDB0005935
CHEBI:40953,HMDB0251587
CHEBI:40957,HMDB0011727
CHEBI:40968,HMDB0002204
CHEBI:40992,HMDB0000766
CHEBI:41,HMDB0035737
CHEBI:41001,HMDB0041836
CHEBI:41033,HMDB0248970
CHEBI:41037,HMDB0246756
CHEBI:41039,HMDB0248951
CHEBI:41094,HMDB0245492
CHEBI:41117,HMDB0304423
CHEBI:41131,HMDB0010720
CHEBI:41132,HMDB0036523
CHEBI:41139,HMDB0000043
CHEBI:41183,HMDB0000633
CHEBI:41189,HMDB0244201
CHEBI:41214,HMDB0246534
CHEBI:41218,HMDB0245190
CHEBI:41237,HMDB0014814
CHEBI:41241,HMDB0012127
CHEBI:41250,HMDB0249241
CHEBI:412516,HMDB0034355
CHEBI:41253,HMDB0059907
CHEBI:41254,HMDB0061112
CHEBI:41275,HMDB0248993
CHEBI:41308,HMDB0032049
CHEBI:41320,HMDB0032066
CHEBI:41321,HMDB0000653
CHEBI:41330,HMDB0030058
CHEBI:4139,HMDB0037209
CHEBI:41401,HMDB0012251
CHEBI:41423,HMDB0005014
CHEBI:41500,HMDB0000543
CHEBI:41509,HMDB0000610
CHEBI:41527,HMDB0246126
CHEBI:41539,HMDB0012318
CHEBI:41550,HMDB0252378
CHEBI:41582,HMDB0005960
CHEBI:41607,HMDB0034233
CHEBI:4167,HMDB0304632
CHEBI:41674,HMDB0031344
CHEBI:41688,HMDB0014550
CHEBI:4170,HMDB0001401
CHEBI:41774,HMDB0014813
CHEBI:41808,HMDB0031450
CHEBI:41814,HMDB0246606
CHEBI:41847,HMDB0007158
CHEBI:41865,HMDB0000792
CHEBI:41879,HMDB0015364
CHEBI:41921,HMDB0253451
CHEBI:41922,HMDB0302859
CHEBI:41922,HMDB0014400
CHEBI:41934,HMDB0015375
CHEBI:41941,HMDB0001336
CHEBI:41948,HMDB0242197
CHEBI:41967,HMDB0251455
CHEBI:41977,HMDB0014832
CHEBI:42,HMDB0030344
CHEBI:420128,HMDB0246765
CHEBI:42017,HMDB0245462
CHEBI:42027,HMDB0008138
CHEBI:42068,HMDB0015308
CHEBI:4208,HMDB0000169
CHEBI:42098,HMDB0060731
CHEBI:42106,HMDB0013593
CHEBI:42111,HMDB0001311
CHEBI:42147,HMDB0059664
CHEBI:42156,HMDB0000356
CHEBI:421707,HMDB0015182
CHEBI:421840,HMDB0032604
CHEBI:42191,HMDB0015109
CHEBI:422,HMDB0000190
CHEBI:42202,HMDB0033991
CHEBI:4222,HMDB0001416
CHEBI:42223,HMDB0035214
CHEBI:42255,HMDB0038361
CHEBI:42263,HMDB0244080
CHEBI:42266,HMDB0038209
CHEBI:42280,HMDB0003581
CHEBI:42298,HMDB0253090
CHEBI:42334,HMDB0062295
CHEBI:42355,HMDB0014344
CHEBI:42383,HMDB0012228
CHEBI:42394,HMDB0001160
CHEBI:42438,HMDB0013744
CHEBI:42438,HMDB0013819
CHEBI:42465,HMDB0252003
CHEBI:42491,HMDB0003075
CHEBI:42492,HMDB0252365
CHEBI:4250,HMDB0006872
CHEBI:42504,HMDB0000826
CHEBI:4251,HMDB0006873
CHEBI:42530,HMDB0031608
CHEBI:42534,HMDB0000628
CHEBI:42539,HMDB0010731
CHEBI:42548,HMDB0000174
CHEBI:42564,HMDB0029196
CHEBI:42578,HMDB0014023
CHEBI:42589,HMDB0059625
CHEBI:4259,HMDB0004161
CHEBI:425902,HMDB0032623
CHEBI:4260,HMDB0004158
CHEBI:42630,HMDB0059877
CHEBI:42638,HMDB0252331
CHEBI:42639,HMDB0000549
CHEBI:42682,HMDB0001891
CHEBI:42717,HMDB0000127
CHEBI:42724,HMDB0012128
CHEBI:42725,HMDB0029706
CHEBI:42797,HMDB0005015
CHEBI:42820,HMDB0001842
CHEBI:42843,HMDB0062472
CHEBI:42905,HMDB0033704
CHEBI:42939,HMDB0062716
CHEBI:42944,HMDB0014812
CHEBI:42946,HMDB0252872
CHEBI:42977,HMDB0006247
CHEBI:42989,HMDB0006119
CHEBI:43003,HMDB0031479
CHEBI:43029,HMDB0000038
CHEBI:43040,HMDB0253036
CHEBI:4305,HMDB0014989
CHEBI:43060,HMDB0253092
CHEBI:43065,HMDB0000563
CHEBI:43088,HMDB0004224
CHEBI:4309,HMDB0015566
CHEBI:43098,HMDB0031447
CHEBI:43120,HMDB0002215
CHEBI:43136,HMDB0245158
CHEBI:4315,HMDB0002835
CHEBI:4316,HMDB0031704
CHEBI:4317,HMDB0015350
CHEBI:43197,HMDB0010728
CHEBI:4324,HMDB0250858
CHEBI:4325,HMDB0014395
CHEBI:43291,HMDB0033717
CHEBI:43295,HMDB0253472
CHEBI:43355,HMDB0000682
CHEBI:43385,HMDB0243797
CHEBI:43405,HMDB0062481
CHEBI:43419,HMDB0000686
CHEBI:43433,HMDB0000557
CHEBI:43451,HMDB0059634
CHEBI:43468,HMDB0012156
CHEBI:43521,HMDB0246477
CHEBI:4356,HMDB0014884
CHEBI:43561,HMDB0247517
CHEBI:43572,HMDB0032923
CHEBI:43580,HMDB0002302
CHEBI:43619,HMDB0059909
CHEBI:43636,HMDB0246818
CHEBI:4366,HMDB0033765
CHEBI:43661,HMDB0254201
CHEBI:43689,HMDB0031659
CHEBI:4372,HMDB0302822
CHEBI:43722,HMDB0031072
CHEBI:43732,HMDB0029713
CHEBI:43741,HMDB0243768
CHEBI:43745,HMDB0245447
CHEBI:43755,HMDB0001938
CHEBI:43796,HMDB0014312
CHEBI:43799,HMDB0031321
CHEBI:4388,HMDB0041866
CHEBI:43907,HMDB0253606
CHEBI:4392,HMDB0014756
CHEBI:439329,HMDB0015322
CHEBI:43945,HMDB0254641
CHEBI:43968,HMDB0014898
CHEBI:44032,HMDB0014369
CHEBI:44111,HMDB0041604
CHEBI:44143,HMDB0251775
CHEBI:44156,HMDB0258830
CHEBI:44185,HMDB0014703
CHEBI:44194,HMDB0059812
CHEBI:44212,HMDB0061716
CHEBI:44215,HMDB0000902
CHEBI:44229,HMDB0255446
CHEBI:44230,HMDB0011668
CHEBI:44236,HMDB0059644
CHEBI:44241,HMDB0015146
CHEBI:44247,HMDB0002368
CHEBI:44302,HMDB0255106
CHEBI:44303,HMDB0059720
CHEBI:44313,HMDB0059626
CHEBI:44337,HMDB0001138
CHEBI:44368,HMDB0014480
CHEBI:44368,HMDB0257247
CHEBI:44369,HMDB0035359
CHEBI:443725,HMDB0252468
CHEBI:44383,HMDB0254670
CHEBI:44391,HMDB0000781
CHEBI:44400,HMDB0245175
CHEBI:44409,HMDB0000217
CHEBI:44423,HMDB0015140
CHEBI:44445,HMDB0255611
CHEBI:4445,HMDB0015320
CHEBI:44454,HMDB0001904
CHEBI:44482,HMDB0255221
CHEBI:44485,HMDB0255137
CHEBI:44499,HMDB0031264
CHEBI:44510,HMDB0000746
CHEBI:44526,HMDB0005048
CHEBI:4453,HMDB0014449
CHEBI:44557,HMDB0255635
CHEBI:44597,HMDB0012329
CHEBI:44605,HMDB0041820
CHEBI:44616,HMDB0060530
CHEBI:4464,HMDB0240218
CHEBI:4466,HMDB0014771
CHEBI:4466,HMDB0041872
CHEBI:44661,HMDB0035233
CHEBI:44673,HMDB0240589
CHEBI:44680,HMDB0010721
CHEBI:4469,HMDB0015516
CHEBI:4470,HMDB0001920
CHEBI:44712,HMDB0003974
CHEBI:44715,HMDB0004825
CHEBI:4474,HMDB0015340
CHEBI:44747,HMDB0000130
CHEBI:44748,HMDB0061835
CHEBI:44788,HMDB0304087
CHEBI:44794,HMDB0094680
CHEBI:44811,HMDB0062195
CHEBI:44814,HMDB0246572
CHEBI:44817,HMDB0245507
CHEBI:44836,HMDB0244920
CHEBI:44864,HMDB0031632
CHEBI:4488,HMDB0033966
CHEBI:44884,HMDB0013036
CHEBI:4489,HMDB0036491
CHEBI:44897,HMDB0000263
CHEBI:44915,HMDB0014956
CHEBI:44920,HMDB0094708
CHEBI:44926,HMDB0259193
CHEBI:44932,HMDB0015552
CHEBI:44933,HMDB0256581
CHEBI:44946,HMDB0010573
CHEBI:4495,HMDB0015251
CHEBI:44975,HMDB0244053
CHEBI:45017,HMDB0245973
CHEBI:4506,HMDB0251205
CHEBI:45064,HMDB0001443
CHEBI:45081,HMDB0014876
CHEBI:4511,HMDB0014628
CHEBI:45126,HMDB0011690
CHEBI:45129,HMDB0240714
CHEBI:4513,HMDB0014411
CHEBI:45133,HMDB0041992
CHEBI:4514,HMDB0014942
CHEBI:45141,HMDB0037113
CHEBI:45165,HMDB0256992
CHEBI:45171,HMDB0062164
CHEBI:4518,HMDB0015027
CHEBI:45213,HMDB0245980
CHEBI:45223,HMDB0245194
CHEBI:45240,HMDB0007866
CHEBI:45285,HMDB0014483
CHEBI:45296,HMDB0033792
CHEBI:4530,HMDB0015072
CHEBI:453011,HMDB0015319
CHEBI:45304,HMDB0015332
CHEBI:45327,HMDB0014340
CHEBI:4534,HMDB0251256
CHEBI:45367,HMDB0014753
CHEBI:4537,HMDB0251259
CHEBI:45373,HMDB0014404
CHEBI:45379,HMDB0254626
CHEBI:45409,HMDB0014646
CHEBI:45441,HMDB0002931
CHEBI:45479,HMDB0006221
CHEBI:45487,HMDB0006220
CHEBI:454991,HMDB0033839
CHEBI:4551,HMDB0001917
CHEBI:45530,HMDB0240555
CHEBI:45564,HMDB0061927
CHEBI:45571,HMDB0000666
CHEBI:4559,HMDB0303757
CHEBI:45615,HMDB0257460
CHEBI:4562,HMDB0014465
CHEBI:45626,HMDB0000346
CHEBI:45630,HMDB0000720
CHEBI:45652,HMDB0014347
CHEBI:45658,HMDB0002108
CHEBI:45658,HMDB0302211
CHEBI:45713,HMDB0003747
CHEBI:45716,HMDB0015568
CHEBI:45718,HMDB0304440
CHEBI:45735,HMDB0015448
CHEBI:45744,HMDB0000230
CHEBI:45758,HMDB0031472
CHEBI:45783,HMDB0014757
CHEBI:4581,HMDB0001412
CHEBI:4582,HMDB0240498
CHEBI:45820,HMDB0254615
CHEBI:45826,HMDB0062557
CHEBI:45863,HMDB0015360
CHEBI:45868,HMDB0304343
CHEBI:45869,HMDB0010335
CHEBI:45892,HMDB0014118
CHEBI:45895,HMDB0031456
CHEBI:45906,HMDB0015582
CHEBI:4591,HMDB0015203
CHEBI:45919,HMDB0000910
CHEBI:45924,HMDB0014583
CHEBI:45927,HMDB0259191
CHEBI:4593,HMDB0002050
CHEBI:45951,HMDB0014969
CHEBI:45956,HMDB0005393
CHEBI:45969,HMDB0031193
CHEBI:45979,HMDB0014868
CHEBI:45980,HMDB0014526
CHEBI:45993,HMDB0032930
CHEBI:45996,HMDB0000884
CHEBI:4601,HMDB0015684
CHEBI:46032,HMDB0259234
CHEBI:46050,HMDB0061865
CHEBI:46053,HMDB0245483
CHEBI:4608,HMDB0005879
CHEBI:46081,HMDB0014342
CHEBI:4610,HMDB0033212
CHEBI:4614,HMDB0013780
CHEBI:46149,HMDB0256536
CHEBI:46171,HMDB0246328
CHEBI:46195,HMDB0001859
CHEBI:46202,HMDB0030941
CHEBI:46215,HMDB0155722
CHEBI:46229,HMDB0000286
CHEBI:46234,HMDB0002012
CHEBI:46245,HMDB0001072
CHEBI:46261,HMDB0256448
CHEBI:4628,HMDB0030305
CHEBI:46295,HMDB0015000
CHEBI:4630,HMDB0029676
CHEBI:4632,HMDB0303238
CHEBI:46324,HMDB0259237
CHEBI:46342,HMDB0031445
CHEBI:46345,HMDB0014684
CHEBI:46345,HMDB0060706
CHEBI:4636,HMDB0001927
CHEBI:46372,HMDB0006709
CHEBI:4638,HMDB0015361
CHEBI:4639,HMDB0015213
CHEBI:4640,HMDB0032562
CHEBI:4646,HMDB0014592
CHEBI:46477,HMDB0240266
CHEBI:465284,HMDB0015139
CHEBI:4653,HMDB0015110
CHEBI:46548,HMDB0259989
CHEBI:46557,HMDB0014543
CHEBI:4657,HMDB0014425
CHEBI:46570,HMDB0012204
CHEBI:4659,HMDB0014960
CHEBI:4659,HMDB0034335
CHEBI:4659,HMDB0034341
CHEBI:46611,HMDB0256494
CHEBI:46635,HMDB0245450
CHEBI:46636,HMDB0245389
CHEBI:46643,HMDB0032347
CHEBI:46643,HMDB0253612
CHEBI:46645,HMDB0006006
CHEBI:46659,HMDB0014476
CHEBI:4670,HMDB0014979
CHEBI:46702,HMDB0036461
CHEBI:46708,HMDB0032449
CHEBI:4672,HMDB0015378
CHEBI:46736,HMDB0259255
CHEBI:46750,HMDB0302902
CHEBI:46751,HMDB0257048
CHEBI:4676,HMDB0000623
CHEBI:46784,HMDB0251284
CHEBI:46785,HMDB0258894
CHEBI:46788,HMDB0031213
CHEBI:46790,HMDB0245203
CHEBI:46793,HMDB0037790
CHEBI:46796,HMDB0256260
CHEBI:46807,HMDB0251245
CHEBI:4681,HMDB0014349
CHEBI:46837,HMDB0033161
CHEBI:46859,HMDB0256665
CHEBI:46875,HMDB0256966
CHEBI:46898,HMDB0000918
CHEBI:469,HMDB0041006
CHEBI:46905,HMDB0000210
CHEBI:46916,HMDB0031209
CHEBI:46924,HMDB0244172
CHEBI:46932,HMDB0038457
CHEBI:46936,HMDB0029846
CHEBI:46941,HMDB0258904
CHEBI:46958,HMDB0012309
CHEBI:46961,HMDB0004610
CHEBI:46961,HMDB0004628
CHEBI:46964,HMDB0245021
CHEBI:46968,HMDB0242634
CHEBI:46996,HMDB0029942
CHEBI:47,HMDB0303494
CHEBI:4700,HMDB0012221
CHEBI:47013,HMDB0000283
CHEBI:4702,HMDB0015007
CHEBI:47032,HMDB0244216
CHEBI:4708,HMDB0014728
CHEBI:47083,HMDB0245077
CHEBI:47097,HMDB0304871
CHEBI:4710,HMDB0015273
CHEBI:47136,HMDB0256246
CHEBI:4717,HMDB0014593
CHEBI:471744,HMDB0015536
CHEBI:47220,HMDB0250107
CHEBI:4723,HMDB0251639
CHEBI:4724,HMDB0014783
CHEBI:47248,HMDB0062397
CHEBI:472657,HMDB0014809
CHEBI:4727,HMDB0012935
CHEBI:47276,HMDB0242168
CHEBI:4728,HMDB0014789
CHEBI:472805,HMDB0015224
CHEBI:4732,HMDB0251659
CHEBI:47381,HMDB0014724
CHEBI:473990,HMDB0014585
CHEBI:474053,HMDB0015422
CHEBI:474180,HMDB0014661
CHEBI:47426,HMDB0001933
CHEBI:47458,HMDB0257490
CHEBI:474859,HMDB0254311
CHEBI:47499,HMDB0001848
CHEBI:47518,HMDB0012242
CHEBI:4753,HMDB0015190
CHEBI:47544,HMDB0014590
CHEBI:47554,HMDB0250113
CHEBI:4757,HMDB0301765
CHEBI:47612,HMDB0015465
CHEBI:47619,HMDB0256530
CHEBI:47657,HMDB0257288
CHEBI:47693,HMDB0003418
CHEBI:47696,HMDB0029642
CHEBI:4775,HMDB0002899
CHEBI:4776,HMDB0251751
CHEBI:47764,HMDB0251629
CHEBI:47767,HMDB0060501
CHEBI:47770,HMDB0256517
CHEBI:47771,HMDB0006335
CHEBI:47772,HMDB0002902
CHEBI:4778,HMDB0251767
CHEBI:47780,HMDB0015372
CHEBI:47781,HMDB0015282
CHEBI:47782,HMDB0254150
CHEBI:4779,HMDB0015216
CHEBI:47799,HMDB0006228
CHEBI:47802,HMDB0253433
CHEBI:47807,HMDB0005792
CHEBI:478164,HMDB0015483
CHEBI:47828,HMDB0006472
CHEBI:47829,HMDB0034326
CHEBI:47833,HMDB0029430
CHEBI:4784,HMDB0014722
CHEBI:47845,HMDB0031473
CHEBI:47855,HMDB0251269
CHEBI:47856,HMDB0035841
CHEBI:47859,HMDB0244121
CHEBI:4786,HMDB0041886
CHEBI:47870,HMDB0035646
CHEBI:47872,HMDB0031520
CHEBI:4788,HMDB0015359
CHEBI:47898,HMDB0014588
CHEBI:47904,HMDB0062563
CHEBI:47904,HMDB0002052
CHEBI:479072,HMDB0245025
CHEBI:4791,HMDB0248210
CHEBI:4792,HMDB0014373
CHEBI:47937,HMDB0000163
CHEBI:47943,HMDB0248441
CHEBI:47954,HMDB0003402
CHEBI:47962,HMDB0002545
CHEBI:47977,HMDB0001514
CHEBI:4798,HMDB0012226
CHEBI:48003,HMDB0252013
CHEBI:48005,HMDB0012230
CHEBI:48007,HMDB0012925
CHEBI:48022,HMDB0246098
CHEBI:48029,HMDB0029433
CHEBI:48040,HMDB0251315
CHEBI:48052,HMDB0012247
CHEBI:48058,HMDB0061873
CHEBI:4806,HMDB0003153
CHEBI:48066,HMDB0304312
CHEBI:48066,HMDB0001078
CHEBI:4808,HMDB0006792
CHEBI:48086,HMDB0256844
CHEBI:48088,HMDB0259826
CHEBI:48092,HMDB0060256
CHEBI:48093,HMDB0059750
CHEBI:480999,HMDB0014505
CHEBI:48113,HMDB0244187
CHEBI:48131,HMDB0000784
CHEBI:4814,HMDB0015014
CHEBI:48153,HMDB0001321
CHEBI:48201,HMDB0034109
CHEBI:4822,HMDB0015383
CHEBI:48233,HMDB0303747
CHEBI:48236,HMDB0259173
CHEBI:48250,HMDB0036145
CHEBI:48273,HMDB0015088
CHEBI:4828,HMDB0003045
CHEBI:48282,HMDB0246642
CHEBI:48292,HMDB0246761
CHEBI:48293,HMDB0245748
CHEBI:48294,HMDB0004369
CHEBI:48295,HMDB0248230
CHEBI:48300,HMDB0004136
CHEBI:48309,HMDB0003470
CHEBI:48310,HMDB0033730
CHEBI:48339,HMDB0012242
CHEBI:48339,HMDB0243587
CHEBI:48347,HMDB0240702
CHEBI:48362,HMDB0243840
CHEBI:48363,HMDB0245042
CHEBI:48390,HMDB0015147
CHEBI:48397,HMDB0254518
CHEBI:48400,HMDB0000423
CHEBI:48408,HMDB0029665
CHEBI:48416,HMDB0014420
CHEBI:48429,HMDB0060495
CHEBI:48430,HMDB0000695
CHEBI:48458,HMDB0258909
CHEBI:48462,HMDB0060393
CHEBI:48474,HMDB0060304
CHEBI:48498,HMDB0033746
CHEBI:48501,HMDB0251182
CHEBI:48520,HMDB0259914
CHEBI:48521,HMDB0259932
CHEBI:48522,HMDB0006866
CHEBI:48526,HMDB0011743
CHEBI:4853,HMDB0030820
CHEBI:48537,HMDB0254314
CHEBI:48538,HMDB0014852
CHEBI:48541,HMDB0002040
CHEBI:48541,HMDB0246971
CHEBI:48552,HMDB0254052
CHEBI:48558,HMDB0257319
CHEBI:48565,HMDB0250478
CHEBI:48569,HMDB0033840
CHEBI:48574,HMDB0014950
CHEBI:4858,HMDB0015346
CHEBI:48609,HMDB0244215
CHEBI:48612,HMDB0059854
CHEBI:4866,HMDB0004448
CHEBI:48669,HMDB0014447
CHEBI:4867,HMDB0034121
CHEBI:4868,HMDB0015327
CHEBI:48681,HMDB0032057
CHEBI:48697,HMDB0034973
CHEBI:48698,HMDB0062419
CHEBI:48700,HMDB0062418
CHEBI:48701,HMDB0062401
CHEBI:48707,HMDB0041857
CHEBI:48714,HMDB0062399
CHEBI:48716,HMDB0003063
CHEBI:48731,HMDB0062417
CHEBI:48741,HMDB0036081
CHEBI:4876,HMDB0015039
CHEBI:48765,HMDB0011625
CHEBI:4877,HMDB0014474
CHEBI:48775,HMDB0003638
CHEBI:48778,HMDB0062420
CHEBI:488,HMDB0037821
CHEBI:48814,HMDB0250081
CHEBI:4882,HMDB0014335
CHEBI:48825,HMDB0012459
CHEBI:48828,HMDB0000608
CHEBI:48833,HMDB0062400
CHEBI:4884,HMDB0015165
CHEBI:48844,HMDB0014916
CHEBI:4885,HMDB0014747
CHEBI:48854,HMDB0000240
CHEBI:48861,HMDB0004486
CHEBI:4887,HMDB0014731
CHEBI:4888,HMDB0014892
CHEBI:48905,HMDB0301803
CHEBI:48926,HMDB0004662
CHEBI:48928,HMDB0001316
CHEBI:4893,HMDB0031216
CHEBI:48933,HMDB0034975
CHEBI:48935,HMDB0014916
CHEBI:48942,HMDB0031241
CHEBI:48943,HMDB0031243
CHEBI:48944,HMDB0032308
CHEBI:48945,HMDB0031527
CHEBI:48947,HMDB0014904
CHEBI:4895,HMDB0033834
CHEBI:48950,HMDB0006284
CHEBI:48954,HMDB0006824
CHEBI:48958,HMDB0244313
CHEBI:4896,HMDB0036599
CHEBI:48965,HMDB0003066
CHEBI:48984,HMDB0247450
CHEBI:48991,HMDB0001991
CHEBI:49000,HMDB0033944
CHEBI:49002,HMDB0000856
CHEBI:49005,HMDB0015547
CHEBI:490095,HMDB0030819
CHEBI:49014,HMDB0012130
CHEBI:49015,HMDB0001084
CHEBI:49016,HMDB0304155
CHEBI:49017,HMDB0031857
CHEBI:49019,HMDB0031716
CHEBI:49022,HMDB0000830
CHEBI:49026,HMDB0000773
CHEBI:4903,HMDB0001926
CHEBI:49033,HMDB0250776
CHEBI:49033,HMDB0002005
CHEBI:4904,HMDB0252097
CHEBI:49040,HMDB0015108
CHEBI:49042,HMDB0245951
CHEBI:49044,HMDB0302240
CHEBI:49059,HMDB0000943
CHEBI:4906,HMDB0015210
CHEBI:49060,HMDB0245425
CHEBI:4907,HMDB0015210
CHEBI:49073,HMDB0249149
CHEBI:49080,HMDB0030786
CHEBI:49086,HMDB0001413
CHEBI:490877,HMDB0015037
CHEBI:4909,HMDB0014887
CHEBI:49092,HMDB0003418
CHEBI:4910,HMDB0014437
CHEBI:49105,HMDB0303167
CHEBI:49109,HMDB0011622
CHEBI:4911,HMDB0014911
CHEBI:49140,HMDB0245096
CHEBI:4916,HMDB0039265
CHEBI:49166,HMDB0304885
CHEBI:49168,HMDB0000609
CHEBI:4917,HMDB0005809
CHEBI:4918,HMDB0031864
CHEBI:49189,HMDB0001958
CHEBI:49210,HMDB0302863
CHEBI:49211,HMDB0038928
CHEBI:49214,HMDB0302862
CHEBI:49224,HMDB0038168
CHEBI:49239,HMDB0036154
CHEBI:49239,HMDB0036158
CHEBI:49241,HMDB0035161
CHEBI:49249,HMDB0035992
CHEBI:49250,HMDB0029408
CHEBI:49250,HMDB0034979
CHEBI:49252,HMDB0012134
CHEBI:49253,HMDB0059632
CHEBI:49254,HMDB0059633
CHEBI:49260,HMDB0012161
CHEBI:49268,HMDB0006272
CHEBI:49269,HMDB0000447
CHEBI:49271,HMDB0034997
CHEBI:49278,HMDB0302260
CHEBI:49284,HMDB0031501
CHEBI:49287,HMDB0249189
CHEBI:49295,HMDB0060392
CHEBI:49296,HMDB0013311
CHEBI:49301,HMDB0253139
CHEBI:49310,HMDB0301918
CHEBI:49311,HMDB0248192
CHEBI:49312,HMDB0038214
CHEBI:4932,HMDB0029469
CHEBI:49375,HMDB0015384
CHEBI:4940,HMDB0031438
CHEBI:49402,HMDB0245234
CHEBI:49410,HMDB0001544
CHEBI:4946,HMDB0030724
CHEBI:49468,HMDB0002659
CHEBI:4947,HMDB0259009
CHEBI:49470,HMDB0001247
CHEBI:49474,HMDB0037240
CHEBI:49482,HMDB0004138
CHEBI:49496,HMDB0036557
CHEBI:4953,HMDB0015125
CHEBI:49544,HMDB0000599
CHEBI:49566,HMDB0015278
CHEBI:49575,HMDB0014967
CHEBI:49584,HMDB0029306
CHEBI:49603,HMDB0015388
CHEBI:49648,HMDB0303934
CHEBI:49655,HMDB0036575
CHEBI:49662,HMDB0014473
CHEBI:49666,HMDB0303938
CHEBI:49668,HMDB0014462
CHEBI:4969,HMDB0033453
CHEBI:49709,HMDB0002036
CHEBI:49713,HMDB0005949
CHEBI:49728,HMDB0001078
CHEBI:4974,HMDB0014570
CHEBI:49746,HMDB0302224
CHEBI:4975,HMDB0001919
CHEBI:49751,HMDB0000727
CHEBI:497734,HMDB0033518
CHEBI:497734,HMDB0029178
CHEBI:49786,HMDB0002457
CHEBI:49793,HMDB0061822
CHEBI:49798,HMDB0032465
CHEBI:49807,HMDB0004628
CHEBI:49828,HMDB0303931
CHEBI:49847,HMDB0001327
CHEBI:49867,HMDB0004118
CHEBI:49882,HMDB0013719
CHEBI:49900,HMDB0011620
CHEBI:49929,HMDB0259032
CHEBI:499361,HMDB0014811
CHEBI:49948,HMDB0002503
CHEBI:4995,HMDB0015084
CHEBI:4999,HMDB0034985
CHEBI:5000,HMDB0015322
CHEBI:5000,HMDB0252200
CHEBI:50004,HMDB0059631
CHEBI:50006,HMDB0258501
CHEBI:5001,HMDB0015173
CHEBI:50010,HMDB0249552
CHEBI:50014,HMDB0012111
CHEBI:5002,HMDB0014938
CHEBI:50025,HMDB0036560
CHEBI:50028,HMDB0034928
CHEBI:50029,HMDB0036076
CHEBI:50031,HMDB0036116
CHEBI:50035,HMDB0035850
CHEBI:50037,HMDB0032175
CHEBI:50038,HMDB0011150
CHEBI:5004,HMDB0014713
CHEBI:50040,HMDB0041631
CHEBI:50045,HMDB0036113
CHEBI:50046,HMDB0036114
CHEBI:50060,HMDB0302095
CHEBI:50069,HMDB0301828
CHEBI:5009,HMDB0252212
CHEBI:50091,HMDB0004645
CHEBI:50092,HMDB0244901
CHEBI:50099,HMDB0254366
CHEBI:50102,HMDB0255181
CHEBI:50110,HMDB0302241
CHEBI:50111,HMDB0060236
CHEBI:50120,HMDB0258978
CHEBI:50122,HMDB0005031
CHEBI:50129,HMDB0000729
CHEBI:50131,HMDB0015391
CHEBI:50138,HMDB0254158
CHEBI:50139,HMDB0031482
CHEBI:5014,HMDB0031791
CHEBI:50146,HMDB0037270
CHEBI:50157,HMDB0004073
CHEBI:50158,HMDB0034107
CHEBI:50169,HMDB0001449
CHEBI:50172,HMDB0247585
CHEBI:50173,HMDB0014602
CHEBI:50174,HMDB0003039
CHEBI:5018,HMDB0031657
CHEBI:50182,HMDB0246001
CHEBI:50192,HMDB0256032
CHEBI:50198,HMDB0062484
CHEBI:50199,HMDB0014630
CHEBI:50202,HMDB0242579
CHEBI:50205,HMDB0059965
CHEBI:50211,HMDB0247586
CHEBI:50212,HMDB0256623
CHEBI:50215,HMDB0302231
CHEBI:50217,HMDB0015171
CHEBI:50223,HMDB0014524
CHEBI:50225,HMDB0245675
CHEBI:50232,HMDB0302495
CHEBI:50235,HMDB0303825
CHEBI:50243,HMDB0040330
CHEBI:50255,HMDB0304814
CHEBI:50275,HMDB0005009
